image_path,filename,relative_path,dataset,normalized_mos,mos_100,split,hard_false_positive,strong_hard_false_positive,manual_false_positive,missing_image,existing_combined_score,koniq_teacher_score,flive_teacher_score,mixed112_score,delta_mixed112_existing,guard_source_score_100,guard_cap_100,false_positive_margin,source_note
/home/omen_pc1/photo_score_project/data/raw/spaq/10443.jpg,10443.jpg,10443.jpg,spaq,0.753,75.3,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2008_005607.jpg,VOC2012__2008_005607.jpg,voc_emotic_ava/VOC2012__2008_005607.jpg,flive,0.7459103230631081,74.59103230631081,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00336.jpg,00336.jpg,00336.jpg,spaq,0.325,32.5,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02184.jpg,02184.jpg,02184.jpg,spaq,0.2,20.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_001830.jpg,VOC2012__2010_001830.jpg,voc_emotic_ava/VOC2012__2010_001830.jpg,flive,0.6002819847998615,60.02819847998615,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/blur_dataset/motion0065.jpg,motion0065.jpg,blur_dataset/motion0065.jpg,flive,0.1360962381981914,13.609623819819138,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000581328.jpg,EMOTIC__COCO_val2014_000000581328.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000581328.jpg,flive,0.7367731961850573,73.67731961850573,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5842931891.jpg,5842931891.jpg,5842931891.jpg,koniq,0.699027777777778,69.9027777777778,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02516.jpg,02516.jpg,02516.jpg,spaq,0.324,32.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__516070.jpg,AVA__516070.jpg,voc_emotic_ava/AVA__516070.jpg,flive,0.6847858265197722,68.47858265197722,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05262.jpg,05262.jpg,05262.jpg,spaq,0.74,74.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__232355.jpg,AVA__232355.jpg,voc_emotic_ava/AVA__232355.jpg,flive,0.6303302561622419,63.033025616224194,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06936.jpg,06936.jpg,06936.jpg,spaq,0.322,32.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/05614.jpg,05614.jpg,05614.jpg,spaq,0.161,16.1,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3204890107.jpg,3204890107.jpg,3204890107.jpg,koniq,0.273394495412844,27.3394495412844,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06674.jpg,06674.jpg,06674.jpg,spaq,0.492,49.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/7107776883.jpg,7107776883.jpg,7107776883.jpg,koniq,0.545210084033613,54.52100840336131,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2064690658.jpg,2064690658.jpg,2064690658.jpg,koniq,0.407898230088496,40.7898230088496,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2009_002192.jpg,JPEGImages__2009_002192.jpg,voc_emotic_ava/JPEGImages__2009_002192.jpg,flive,0.6393896873353445,63.93896873353445,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01322.jpg,01322.jpg,01322.jpg,spaq,0.497,49.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09013.jpg,09013.jpg,09013.jpg,spaq,0.8320000000000001,83.2,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9398081258.jpg,9398081258.jpg,9398081258.jpg,koniq,0.682452830188679,68.2452830188679,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2058985902.jpg,2058985902.jpg,2058985902.jpg,koniq,0.404247787610619,40.4247787610619,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10239.jpg,10239.jpg,10239.jpg,spaq,0.266,26.6,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__883962.jpg,AVA__883962.jpg,voc_emotic_ava/AVA__883962.jpg,flive,0.322502050606564,32.2502050606564,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3827560087.jpg,3827560087.jpg,3827560087.jpg,koniq,0.730260869565217,73.0260869565217,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/01580.jpg,01580.jpg,01580.jpg,spaq,0.304,30.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00744.jpg,00744.jpg,00744.jpg,spaq,0.249,24.9,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__136624.jpg,AVA__136624.jpg,voc_emotic_ava/AVA__136624.jpg,flive,0.7578862451564974,75.78862451564974,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/03539.jpg,03539.jpg,03539.jpg,spaq,0.708,70.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9723956053.jpg,9723956053.jpg,9723956053.jpg,koniq,0.649,64.9,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000182055.jpg,EMOTIC__COCO_train2014_000000182055.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000182055.jpg,flive,0.737827985205009,73.7827985205009,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00504.jpg,00504.jpg,00504.jpg,spaq,0.784,78.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04685.jpg,04685.jpg,04685.jpg,spaq,0.784,78.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2008_000493.jpg,JPEGImages__2008_000493.jpg,voc_emotic_ava/JPEGImages__2008_000493.jpg,flive,0.6773576338053892,67.73576338053891,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6553742481.jpg,6553742481.jpg,6553742481.jpg,koniq,0.155848214285714,15.584821428571399,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000257478.jpg,EMOTIC__COCO_val2014_000000257478.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000257478.jpg,flive,0.6453700402194665,64.53700402194666,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__616408.jpg,AVA__616408.jpg,voc_emotic_ava/AVA__616408.jpg,flive,0.6394422373735471,63.94422373735471,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/452671189.jpg,452671189.jpg,452671189.jpg,koniq,0.234665178571429,23.4665178571429,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6483140329.jpg,6483140329.jpg,6483140329.jpg,koniq,0.3125,31.25,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__175627.jpg,AVA__175627.jpg,voc_emotic_ava/AVA__175627.jpg,flive,0.7473906920359092,74.73906920359093,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07729.jpg,07729.jpg,07729.jpg,spaq,0.7150000000000001,71.50000000000001,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__132786.jpg,AVA__132786.jpg,voc_emotic_ava/AVA__132786.jpg,flive,0.7333318691184387,73.33318691184387,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2009_003831.jpg,VOC2012__2009_003831.jpg,voc_emotic_ava/VOC2012__2009_003831.jpg,flive,0.7807354606931114,78.07354606931113,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/411090819.jpg,411090819.jpg,411090819.jpg,koniq,0.1689999999999999,16.89999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5179986164.jpg,5179986164.jpg,5179986164.jpg,koniq,0.509805825242718,50.9805825242718,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07306.jpg,07306.jpg,07306.jpg,spaq,0.923,92.30000000000001,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2596393826.jpg,2596393826.jpg,2596393826.jpg,koniq,0.53472972972973,53.472972972973,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/04149.jpg,04149.jpg,04149.jpg,spaq,0.771,77.10000000000001,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000214961.jpg,EMOTIC__COCO_val2014_000000214961.jpg,voc_emotic_ava/EMOTIC__COCO_val2014_000000214961.jpg,flive,0.5179838753249263,51.798387532492626,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/133829142.jpg,133829142.jpg,133829142.jpg,koniq,0.234125,23.4125,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000203538.jpg,EMOTIC__COCO_train2014_000000203538.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000203538.jpg,flive,0.7310335351316146,73.10335351316147,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/403993453.jpg,403993453.jpg,403993453.jpg,koniq,0.323919491525424,32.391949152542395,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09213.jpg,09213.jpg,09213.jpg,spaq,0.3339999999999999,33.39999999999999,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/1543375325.jpg,1543375325.jpg,1543375325.jpg,koniq,0.239474789915966,23.9474789915966,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/2266672191.jpg,2266672191.jpg,2266672191.jpg,koniq,0.5730625,57.306250000000006,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/08512.jpg,08512.jpg,08512.jpg,spaq,0.403,40.300000000000004,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2012_001183.jpg,JPEGImages__2012_001183.jpg,voc_emotic_ava/JPEGImages__2012_001183.jpg,flive,0.7367585531617357,73.67585531617357,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__8635.jpg,AVA__8635.jpg,voc_emotic_ava/AVA__8635.jpg,flive,0.6009910560071199,60.09910560071199,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_001475.jpg,VOC2012__2010_001475.jpg,voc_emotic_ava/VOC2012__2010_001475.jpg,flive,0.7440138877309398,74.40138877309398,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10635.jpg,10635.jpg,10635.jpg,spaq,0.764,76.4,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/7442416994.jpg,7442416994.jpg,7442416994.jpg,koniq,0.771824324324324,77.1824324324324,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8590640853.jpg,8590640853.jpg,8590640853.jpg,koniq,0.7119153225806449,71.1915322580645,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2008_002585.jpg,VOC2012__2008_002585.jpg,voc_emotic_ava/VOC2012__2008_002585.jpg,flive,0.751462513395376,75.1462513395376,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2009_000192.jpg,JPEGImages__2009_000192.jpg,voc_emotic_ava/JPEGImages__2009_000192.jpg,flive,0.6439886856393652,64.39886856393652,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4976269857.jpg,4976269857.jpg,4976269857.jpg,koniq,0.768580508474576,76.8580508474576,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000547485.jpg,EMOTIC__COCO_train2014_000000547485.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000547485.jpg,flive,0.0965593527335439,9.65593527335439,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__668682.jpg,AVA__668682.jpg,voc_emotic_ava/AVA__668682.jpg,flive,0.7570275075138605,75.70275075138605,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2009_001914.jpg,VOC2012__2009_001914.jpg,voc_emotic_ava/VOC2012__2009_001914.jpg,flive,0.7222660705237177,72.22660705237178,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_005532.jpg,VOC2012__2010_005532.jpg,voc_emotic_ava/VOC2012__2010_005532.jpg,flive,0.6380221572208171,63.80221572208171,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02964.jpg,02964.jpg,02964.jpg,spaq,0.265,26.5,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07182.jpg,07182.jpg,07182.jpg,spaq,0.708,70.8,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_000150.jpg,VOC2012__2010_000150.jpg,voc_emotic_ava/VOC2012__2010_000150.jpg,flive,0.7030896134092488,70.30896134092488,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/484860366.jpg,484860366.jpg,484860366.jpg,koniq,0.30425,30.425,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5468530650.jpg,5468530650.jpg,5468530650.jpg,koniq,0.70609375,70.609375,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000048145.jpg,EMOTIC__COCO_train2014_000000048145.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000048145.jpg,flive,0.759387708318957,75.9387708318957,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06682.jpg,06682.jpg,06682.jpg,spaq,0.388,38.800000000000004,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10080.jpg,10080.jpg,10080.jpg,spaq,0.727,72.7,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6243575043.jpg,6243575043.jpg,6243575043.jpg,koniq,0.514871794871795,51.4871794871795,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__928726.jpg,AVA__928726.jpg,voc_emotic_ava/AVA__928726.jpg,flive,0.2314227159830312,23.14227159830312,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06707.jpg,06707.jpg,06707.jpg,spaq,0.305,30.5,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_006847.jpg,VOC2012__2010_006847.jpg,voc_emotic_ava/VOC2012__2010_006847.jpg,flive,0.6635987180027427,66.35987180027428,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_train2014_000000421897.jpg,EMOTIC__COCO_train2014_000000421897.jpg,voc_emotic_ava/EMOTIC__COCO_train2014_000000421897.jpg,flive,0.803675808119936,80.3675808119936,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6303418704.jpg,6303418704.jpg,6303418704.jpg,koniq,0.292120535714286,29.212053571428598,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4867994945.jpg,4867994945.jpg,4867994945.jpg,koniq,0.21025641025641,21.025641025641,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/7946918290.jpg,7946918290.jpg,7946918290.jpg,koniq,0.329976635514019,32.9976635514019,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6158806771.jpg,6158806771.jpg,6158806771.jpg,koniq,0.168008474576271,16.8008474576271,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/10739.jpg,10739.jpg,10739.jpg,spaq,0.3259999999999999,32.59999999999999,val,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_val.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/5170858607.jpg,5170858607.jpg,5170858607.jpg,koniq,0.6537946428571431,65.3794642857143,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06391.jpg,06391.jpg,06391.jpg,spaq,0.826,82.6,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/02877.jpg,02877.jpg,02877.jpg,spaq,0.517,51.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/07533.jpg,07533.jpg,07533.jpg,spaq,0.16,16.0,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/6059364561.jpg,6059364561.jpg,6059364561.jpg,koniq,0.720934782608696,72.0934782608696,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/9677256773.jpg,9677256773.jpg,9677256773.jpg,koniq,0.30641592920354,30.641592920354,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2010_005793.jpg,VOC2012__2010_005793.jpg,voc_emotic_ava/VOC2012__2010_005793.jpg,flive,0.6915799952854997,69.15799952854998,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2012_000341.jpg,VOC2012__2012_000341.jpg,voc_emotic_ava/VOC2012__2012_000341.jpg,flive,0.6648241263990096,66.48241263990096,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/255985226.jpg,255985226.jpg,255985226.jpg,koniq,0.24640756302521,24.640756302520998,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__849655.jpg,AVA__849655.jpg,voc_emotic_ava/AVA__849655.jpg,flive,0.6818712478418881,68.18712478418881,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/JPEGImages__2012_003305.jpg,JPEGImages__2012_003305.jpg,voc_emotic_ava/JPEGImages__2012_003305.jpg,flive,0.5507646551730518,55.07646551730518,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8167676296.jpg,8167676296.jpg,8167676296.jpg,koniq,0.4357589285714289,43.57589285714289,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/3314904869.jpg,3314904869.jpg,3314904869.jpg,koniq,0.325619266055046,32.561926605504595,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/09085.jpg,09085.jpg,09085.jpg,spaq,0.394,39.4,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/8420816712.jpg,8420816712.jpg,8420816712.jpg,koniq,0.4239224137931029,42.39224137931029,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/1402675396.jpg,1402675396.jpg,1402675396.jpg,koniq,0.299102564102564,29.910256410256398,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/koniq10k/images/4370903350.jpg,4370903350.jpg,4370903350.jpg,koniq,0.5854375,58.54375,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/06307.jpg,06307.jpg,06307.jpg,spaq,0.679,67.9,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
/home/omen_pc1/photo_score_project/data/raw/spaq/00435.jpg,00435.jpg,00435.jpg,spaq,0.297,29.7,train,False,False,False,False,,,,,,,,,manifest:data/processed/topiq_replacement/mixed_112_train.csv
