candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score
gemini__3000__897__aadb__rejected_low__farm1_556_19983009302_ba102116a7_b.jpg__41f6b4a654,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_556_19983009302_ba102116a7_b.jpg,farm1_556_19983009302_ba102116a7_b.jpg,aadb,rejected_low,not_selected,weak,0.52595,0.420149,0.335598,0.388454,0.402199,2804,0.9343333333333333,train,,0.062
gemini__3000__898__ava__middle_near_miss__510896.jpg__e082fb9333,/home/omen_pc1/ava/images/510896.jpg,510896.jpg,ava,middle_near_miss,near_miss,medium,0.479853,0.547089,0.533324,0.533483,0.531498,975,0.32466666666666666,train,5.2891,
gemini__3000__899__aadb__middle_near_miss__farm1_484_20196692072_95c3c7a1aa_b.jpg__c54d4b43d9,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_484_20196692072_95c3c7a1aa_b.jpg,farm1_484_20196692072_95c3c7a1aa_b.jpg,aadb,middle_near_miss,near_miss,medium,0.521957,0.51584,0.439893,0.478478,0.486379,1743,0.5806666666666667,val,,0.8
gemini__3000__900__aadb__middle_near_miss__farm1_384_20088633910_d2671a9bc2_b.jpg__e19d44684c,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_384_20088633910_d2671a9bc2_b.jpg,farm1_384_20088633910_d2671a9bc2_b.jpg,aadb,middle_near_miss,near_miss,medium,0.519332,0.448029,0.497923,0.480106,0.478682,1713,0.5706666666666667,train,,0.4
gemini__3000__901__ava__selected_high__599778.jpg__5e2e7c0571,/home/omen_pc1/ava/images/599778.jpg,599778.jpg,ava,selected_high,selected,strong,0.598646,0.615039,0.593077,0.602419,0.603795,381,0.12666666666666668,train,6.527778,
gemini__3000__902__ava__selected_high__275337.jpg__7de342cc04,/home/omen_pc1/ava/images/275337.jpg,275337.jpg,ava,selected_high,selected,strong,0.519388,0.673008,0.493323,0.567804,0.578091,629,0.20933333333333334,train,5.850467,
gemini__3000__903__ava__middle_near_miss__227106.jpg__05fa88e4c6,/home/omen_pc1/ava/images/227106.jpg,227106.jpg,ava,middle_near_miss,near_miss,medium,0.497692,0.503025,0.446743,0.474351,0.479712,1819,0.606,test,4.692946,
gemini__3000__904__ava__selected_high__616541.jpg__21079c360c,/home/omen_pc1/ava/images/616541.jpg,616541.jpg,ava,selected_high,selected,strong,0.573105,0.585113,0.504751,0.543731,0.551167,863,0.28733333333333333,train,5.988637,
gemini__3000__905__aadb__middle_near_miss__farm1_283_19979042699_4f2cb1037d_b.jpg__ec57b46929,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_283_19979042699_4f2cb1037d_b.jpg,farm1_283_19979042699_4f2cb1037d_b.jpg,aadb,middle_near_miss,near_miss,medium,0.523115,0.494404,0.557637,0.528892,0.524004,1030,0.343,test,,0.65
gemini__3000__906__aadb__middle_near_miss__farm1_358_19972029900_bc1aee715d_b.jpg__c5005b9827,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_358_19972029900_bc1aee715d_b.jpg,farm1_358_19972029900_bc1aee715d_b.jpg,aadb,middle_near_miss,near_miss,medium,0.497457,0.407313,0.488277,0.456809,0.45322,2098,0.699,train,,0.4
gemini__3000__907__ava__middle_near_miss__127797.jpg__a0ce38ed9e,/home/omen_pc1/ava/images/127797.jpg,127797.jpg,ava,middle_near_miss,near_miss,medium,0.482408,0.406453,0.503575,0.46261,0.456695,2009,0.6693333333333333,train,5.549152,
gemini__3000__908__aadb__middle_near_miss__farm1_392_19566489583_d8d82793fe_b.jpg__23102c54b7,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_392_19566489583_d8d82793fe_b.jpg,farm1_392_19566489583_d8d82793fe_b.jpg,aadb,middle_near_miss,near_miss,medium,0.473501,0.505397,0.508539,0.503778,0.501869,1377,0.45866666666666667,train,,0.7
gemini__3000__909__ava__middle_near_miss__425709.jpg__080ebf57c0,/home/omen_pc1/ava/images/425709.jpg,425709.jpg,ava,middle_near_miss,near_miss,medium,0.556105,0.530429,0.508404,0.521984,0.52547,1122,0.37366666666666665,val,4.737805,
gemini__3000__910__ava__middle_near_miss__890940.jpg__19c4fb7970,/home/omen_pc1/ava/images/890940.jpg,890940.jpg,ava,middle_near_miss,near_miss,medium,0.578618,0.507331,0.543909,0.532749,0.532655,986,0.3283333333333333,test,5.744967,
gemini__3000__911__ava__rejected_low__886858.jpg__230fc76eac,/home/omen_pc1/ava/images/886858.jpg,886858.jpg,ava,rejected_low,not_selected,weak,0.491833,0.299479,0.383513,0.360731,0.361946,2926,0.975,train,4.835617,
gemini__3000__912__ava__middle_near_miss__776383.jpg__09b16f3b37,/home/omen_pc1/ava/images/776383.jpg,776383.jpg,ava,middle_near_miss,near_miss,medium,0.577778,0.505799,0.514507,0.517351,0.520079,1193,0.3973333333333333,train,5.602041,
gemini__3000__913__aadb__rejected_low__farm1_521_20183162425_09f4ff23dc_b.jpg__cb985b5ecb,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_521_20183162425_09f4ff23dc_b.jpg,farm1_521_20183162425_09f4ff23dc_b.jpg,aadb,rejected_low,not_selected,weak,0.539102,0.465054,0.381427,0.430645,0.44271,2443,0.814,train,,0.65
gemini__3000__914__aadb__rejected_low__farm1_370_19465724973_42fe1dd524_b.jpg__02f728ba91,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_370_19465724973_42fe1dd524_b.jpg,farm1_370_19465724973_42fe1dd524_b.jpg,aadb,rejected_low,not_selected,weak,0.528635,0.530476,0.32517,0.427639,0.448077,2468,0.8223333333333334,train,,0.45
gemini__3000__915__ava__rejected_low__245250.jpg__780ee060d1,/home/omen_pc1/ava/images/245250.jpg,245250.jpg,ava,rejected_low,not_selected,weak,0.489726,0.369091,0.485427,0.439323,0.433721,2343,0.7806666666666666,train,4.146853,
gemini__3000__916__aadb__selected_high__farm1_419_20163833486_11801c1bd4_b.jpg__3e2b454070,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_419_20163833486_11801c1bd4_b.jpg,farm1_419_20163833486_11801c1bd4_b.jpg,aadb,selected_high,selected,strong,0.530161,0.549858,0.579932,0.562925,0.558933,676,0.225,train,,0.45
gemini__3000__917__aadb__rejected_low__farm1_356_20000427688_084a6e335d_b.jpg__0b9a8365ad,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_356_20000427688_084a6e335d_b.jpg,farm1_356_20000427688_084a6e335d_b.jpg,aadb,rejected_low,not_selected,weak,0.492331,0.566768,0.353598,0.452739,0.470334,2170,0.723,train,,0.4
gemini__3000__918__ava__selected_high__505363.jpg__271e8a2e1d,/home/omen_pc1/ava/images/505363.jpg,505363.jpg,ava,selected_high,selected,strong,0.584364,0.598211,0.526376,0.560909,0.5674,694,0.231,test,6.585635,
gemini__3000__919__ava__selected_high__797739.jpg__c10b5879e6,/home/omen_pc1/ava/images/797739.jpg,797739.jpg,ava,selected_high,selected,strong,0.501951,0.693412,0.562462,0.608791,0.612313,325,0.108,val,5.556075,
gemini__3000__920__ava__middle_near_miss__426659.jpg__d530d8cfdf,/home/omen_pc1/ava/images/426659.jpg,426659.jpg,ava,middle_near_miss,near_miss,medium,0.576191,0.606031,0.402985,0.501524,0.520337,1413,0.4706666666666667,train,6.827778,
gemini__3000__921__aadb__middle_near_miss__farm1_371_19360550413_20cda81766_b.jpg__e3f0708f91,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19360550413_20cda81766_b.jpg,farm1_371_19360550413_20cda81766_b.jpg,aadb,middle_near_miss,near_miss,medium,0.471899,0.602381,0.470329,0.523307,0.529988,1097,0.36533333333333334,test,,0.438
gemini__3000__922__ava__rejected_low__358539.jpg__8da3567508,/home/omen_pc1/ava/images/358539.jpg,358539.jpg,ava,rejected_low,not_selected,weak,0.503708,0.506997,0.385949,0.446144,0.458084,2261,0.7533333333333333,train,5.204444,
gemini__3000__923__aadb__rejected_low__farm1_293_20112468116_6b5c4b61a6_b.jpg__7871df0e38,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_293_20112468116_6b5c4b61a6_b.jpg,farm1_293_20112468116_6b5c4b61a6_b.jpg,aadb,rejected_low,not_selected,weak,0.508182,0.3195,0.328758,0.342997,0.351506,2973,0.9906666666666667,train,,0.4
gemini__3000__924__ava__middle_near_miss__892957.jpg__6d266bde7f,/home/omen_pc1/ava/images/892957.jpg,892957.jpg,ava,middle_near_miss,near_miss,medium,0.527665,0.509776,0.465656,0.489505,0.494811,1577,0.5253333333333333,train,6.243055,
gemini__3000__925__ava__middle_near_miss__518406.jpg__d0a21dea4f,/home/omen_pc1/ava/images/518406.jpg,518406.jpg,ava,middle_near_miss,near_miss,medium,0.534621,0.435906,0.594622,0.525135,0.5142,1077,0.3586666666666667,train,4.943878,
gemini__3000__926__aadb__rejected_low__farm1_443_20188318645_78d86802bc_b.jpg__4dc3f93cdf,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_443_20188318645_78d86802bc_b.jpg,farm1_443_20188318645_78d86802bc_b.jpg,aadb,rejected_low,not_selected,weak,0.486076,0.405663,0.293204,0.357475,0.372741,2936,0.9783333333333334,train,,0.2
gemini__3000__927__ava__selected_high__627981.jpg__a8bac76fcb,/home/omen_pc1/ava/images/627981.jpg,627981.jpg,ava,selected_high,selected,strong,0.593524,0.628579,0.609954,0.615761,0.615871,291,0.09666666666666666,train,6.570621,
gemini__3000__928__ava__rejected_low__290044.jpg__8ff0361947,/home/omen_pc1/ava/images/290044.jpg,290044.jpg,ava,rejected_low,not_selected,weak,0.431967,0.436605,0.444001,0.439839,0.438868,2336,0.7783333333333333,train,4.562212,
gemini__3000__929__ava__middle_near_miss__714542.jpg__6d7f059120,/home/omen_pc1/ava/images/714542.jpg,714542.jpg,ava,middle_near_miss,near_miss,medium,0.543591,0.472695,0.442207,0.464541,0.471134,1987,0.662,train,5.895061,
gemini__3000__930__ava__middle_near_miss__827591.jpg__8cac9ed914,/home/omen_pc1/ava/images/827591.jpg,827591.jpg,ava,middle_near_miss,near_miss,medium,0.524047,0.611938,0.43344,0.5139,0.527355,1232,0.4103333333333333,train,4.917874,
gemini__3000__931__ava__selected_high__913967.jpg__6635519660,/home/omen_pc1/ava/images/913967.jpg,913967.jpg,ava,selected_high,selected,strong,0.57124,0.596142,0.684102,0.637632,0.627591,207,0.06866666666666667,train,6.138889,
gemini__3000__932__aadb__middle_near_miss__farm1_436_19928660899_cabcb63b83_b.jpg__7d2bb97ded,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_436_19928660899_cabcb63b83_b.jpg,farm1_436_19928660899_cabcb63b83_b.jpg,aadb,middle_near_miss,near_miss,medium,0.478912,0.587003,0.373367,0.469376,0.485335,1908,0.6356666666666667,test,,0.575
gemini__3000__933__ava__middle_near_miss__600996.jpg__ff54d0acf8,/home/omen_pc1/ava/images/600996.jpg,600996.jpg,ava,middle_near_miss,near_miss,medium,0.509091,0.454314,0.58038,0.522825,0.512957,1109,0.36933333333333335,test,5.091503,
gemini__3000__934__ava__middle_near_miss__502211.jpg__6adc600c6c,/home/omen_pc1/ava/images/502211.jpg,502211.jpg,ava,middle_near_miss,near_miss,medium,0.465887,0.463776,0.53721,0.500704,0.493466,1430,0.47633333333333333,train,5.754386,
gemini__3000__935__ava__rejected_low__2349.jpg__5cf623315a,/home/omen_pc1/ava/images/2349.jpg,2349.jpg,ava,rejected_low,not_selected,weak,0.469197,0.218064,0.397101,0.332696,0.327349,2987,0.9953333333333333,train,3.482301,
gemini__3000__936__ava__rejected_low__83978.jpg__8f01d46ce7,/home/omen_pc1/ava/images/83978.jpg,83978.jpg,ava,rejected_low,not_selected,weak,0.500674,0.363302,0.371527,0.381152,0.387198,2844,0.9476666666666667,train,4.919848,
gemini__3000__937__aadb__middle_near_miss__farm1_313_19956136490_e0e7cd9444_b.jpg__63e93e33f8,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_313_19956136490_e0e7cd9444_b.jpg,farm1_313_19956136490_e0e7cd9444_b.jpg,aadb,middle_near_miss,near_miss,medium,0.459046,0.461284,0.482914,0.471875,0.4696,1862,0.6203333333333333,train,,0.25
gemini__3000__938__aadb__middle_near_miss__farm1_378_20096956465_6320cfb193_b.jpg__0545b532da,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_378_20096956465_6320cfb193_b.jpg,farm1_378_20096956465_6320cfb193_b.jpg,aadb,middle_near_miss,near_miss,medium,0.507398,0.422894,0.489302,0.464548,0.462133,1986,0.6616666666666666,train,,0.6
gemini__3000__939__ava__middle_near_miss__203388.jpg__f7f2dfdc95,/home/omen_pc1/ava/images/203388.jpg,203388.jpg,ava,middle_near_miss,near_miss,medium,0.507501,0.532396,0.472393,0.499905,0.504661,1444,0.481,train,4.911215,
gemini__3000__940__aadb__middle_near_miss__farm1_287_20156068512_040f53b9f3_b.jpg__49b0abb374,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_287_20156068512_040f53b9f3_b.jpg,farm1_287_20156068512_040f53b9f3_b.jpg,aadb,middle_near_miss,near_miss,medium,0.51838,0.468114,0.477276,0.477722,0.479319,1760,0.5863333333333334,train,,0.3
gemini__3000__941__ava__middle_near_miss__578909.jpg__efb69004b4,/home/omen_pc1/ava/images/578909.jpg,578909.jpg,ava,middle_near_miss,near_miss,medium,0.527999,0.342848,0.582798,0.481338,0.466601,1687,0.562,val,6.547945,
gemini__3000__942__ava__rejected_low__36540.jpg__3080f7bfb1,/home/omen_pc1/ava/images/36540.jpg,36540.jpg,ava,rejected_low,not_selected,weak,0.533265,0.38914,0.46129,0.439628,0.439619,2339,0.7793333333333333,train,6.291262,
gemini__3000__943__ava__selected_high__684174.jpg__7254734d5e,/home/omen_pc1/ava/images/684174.jpg,684174.jpg,ava,selected_high,selected,strong,0.542705,0.519168,0.645611,0.584743,0.573276,487,0.162,train,6.08805,
gemini__3000__944__ava__rejected_low__330592.jpg__7a9b7f4cab,/home/omen_pc1/ava/images/330592.jpg,330592.jpg,ava,rejected_low,not_selected,weak,0.568742,0.502713,0.39645,0.456184,0.470112,2114,0.7043333333333334,train,6.625,
gemini__3000__945__ava__middle_near_miss__442984.jpg__3f8c31229e,/home/omen_pc1/ava/images/442984.jpg,442984.jpg,ava,middle_near_miss,near_miss,medium,0.529723,0.619836,0.394687,0.49825,0.516259,1470,0.48966666666666664,train,5.552447,
gemini__3000__946__ava__middle_near_miss__695577.jpg__94f22f8aa9,/home/omen_pc1/ava/images/695577.jpg,695577.jpg,ava,middle_near_miss,near_miss,medium,0.587279,0.447938,0.481147,0.478477,0.482123,1744,0.581,train,5.783333,
gemini__3000__947__aadb__rejected_low__farm1_490_19986858811_74308389e1_b.jpg__93bf266d86,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_490_19986858811_74308389e1_b.jpg,farm1_490_19986858811_74308389e1_b.jpg,aadb,rejected_low,not_selected,weak,0.502343,0.465019,0.390613,0.431548,0.440855,2431,0.81,train,,0.4
gemini__3000__948__ava__selected_high__254810.jpg__27aeb3ce59,/home/omen_pc1/ava/images/254810.jpg,254810.jpg,ava,selected_high,selected,strong,0.523369,0.601234,0.525078,0.55537,0.559092,744,0.24766666666666667,train,5.426035,
gemini__3000__949__ava__rejected_low__279408.jpg__7d0ad95f92,/home/omen_pc1/ava/images/279408.jpg,279408.jpg,ava,rejected_low,not_selected,weak,0.494297,0.442643,0.44558,0.449277,0.451566,2218,0.739,train,4.931035,
gemini__3000__950__ava__selected_high__108362.jpg__6b4a55ff17,/home/omen_pc1/ava/images/108362.jpg,108362.jpg,ava,selected_high,selected,strong,0.507047,0.627538,0.654657,0.629048,0.620312,236,0.07833333333333334,test,5.33557,
gemini__3000__951__ava__rejected_low__24432.jpg__9ff5eb8dcc,/home/omen_pc1/ava/images/24432.jpg,24432.jpg,ava,rejected_low,not_selected,weak,0.462144,0.395278,0.335667,0.372159,0.381464,2881,0.96,train,4.214593,
gemini__3000__952__ava__middle_near_miss__803287.jpg__2b337ddfb3,/home/omen_pc1/ava/images/803287.jpg,803287.jpg,ava,middle_near_miss,near_miss,medium,0.53773,0.469866,0.492882,0.48816,0.489252,1597,0.532,train,5.559441,
gemini__3000__953__ava__middle_near_miss__859599.jpg__f77a7627ca,/home/omen_pc1/ava/images/859599.jpg,859599.jpg,ava,middle_near_miss,near_miss,medium,0.540032,0.482074,0.52663,0.510148,0.50859,1279,0.426,train,5.404878,
gemini__3000__954__ava__selected_high__863902.jpg__2695bf7399,/home/omen_pc1/ava/images/863902.jpg,863902.jpg,ava,selected_high,selected,strong,0.557174,0.722405,0.713328,0.701343,0.69399,68,0.022333333333333334,train,5.5,
gemini__3000__955__ava__selected_high__395039.jpg__fd425f965c,/home/omen_pc1/ava/images/395039.jpg,395039.jpg,ava,selected_high,selected,strong,0.503388,0.56943,0.668167,0.612194,0.599019,307,0.102,train,4.738831,
gemini__3000__956__aadb__selected_high__farm1_383_19578753714_a4cc6daf67_b.jpg__2af140da09,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_383_19578753714_a4cc6daf67_b.jpg,farm1_383_19578753714_a4cc6daf67_b.jpg,aadb,selected_high,selected,strong,0.525231,0.620583,0.558239,0.579876,0.581343,533,0.17733333333333334,train,,0.875
gemini__3000__957__aadb__selected_high__farm1_258_20280779041_b8570eb7bb_b.jpg__53c91cf0ed,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_258_20280779041_b8570eb7bb_b.jpg,farm1_258_20280779041_b8570eb7bb_b.jpg,aadb,selected_high,selected,strong,0.554216,0.555659,0.534247,0.544809,0.546878,857,0.2853333333333333,train,,0.55
gemini__3000__958__aadb__middle_near_miss__farm1_346_20012588050_a6e63b615f_b.jpg__1ade9deb8a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_346_20012588050_a6e63b615f_b.jpg,farm1_346_20012588050_a6e63b615f_b.jpg,aadb,middle_near_miss,near_miss,medium,0.49393,0.524893,0.40321,0.460955,0.471575,2045,0.6813333333333333,train,,0.6
gemini__3000__959__ava__selected_high__358694.jpg__140d56800c,/home/omen_pc1/ava/images/358694.jpg,358694.jpg,ava,selected_high,selected,strong,0.513414,0.638248,0.490587,0.551934,0.560458,783,0.26066666666666666,train,4.653333,
gemini__3000__960__ava__selected_high__706483.jpg__e0b8bbb541,/home/omen_pc1/ava/images/706483.jpg,706483.jpg,ava,selected_high,selected,strong,0.505046,0.603361,0.779731,0.681715,0.659162,99,0.03266666666666666,test,5.135135,
gemini__3000__961__ava__selected_high__97560.jpg__143b41b11c,/home/omen_pc1/ava/images/97560.jpg,97560.jpg,ava,selected_high,selected,strong,0.566595,0.574012,0.527986,0.550257,0.554489,801,0.26666666666666666,train,5.648084,
gemini__3000__962__ava__middle_near_miss__361032.jpg__c6b27fc009,/home/omen_pc1/ava/images/361032.jpg,361032.jpg,ava,middle_near_miss,near_miss,medium,0.509092,0.489696,0.447215,0.470395,0.475613,1890,0.6296666666666667,train,5.212766,
gemini__3000__963__ava__middle_near_miss__419803.jpg__a65867a3e1,/home/omen_pc1/ava/images/419803.jpg,419803.jpg,ava,middle_near_miss,near_miss,medium,0.506152,0.563558,0.493805,0.522941,0.527046,1106,0.36833333333333335,train,4.225352,
gemini__3000__964__aadb__middle_near_miss__farm1_393_20179744375_c119001350_b.jpg__4b131495c5,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_393_20179744375_c119001350_b.jpg,farm1_393_20179744375_c119001350_b.jpg,aadb,middle_near_miss,near_miss,medium,0.489772,0.504211,0.49991,0.500617,0.500325,1431,0.4766666666666667,train,,0.45
gemini__3000__965__aadb__middle_near_miss__farm1_299_19537238303_8d204921a1_b.jpg__2118a1444e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_299_19537238303_8d204921a1_b.jpg,farm1_299_19537238303_8d204921a1_b.jpg,aadb,middle_near_miss,near_miss,medium,0.5251,0.52429,0.521137,0.522795,0.52315,1110,0.36966666666666664,train,,0.35
gemini__3000__966__aadb__middle_near_miss__farm1_262_20175426302_d85a79d75d_b.jpg__509c2c125e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_262_20175426302_d85a79d75d_b.jpg,farm1_262_20175426302_d85a79d75d_b.jpg,aadb,middle_near_miss,near_miss,medium,0.538156,0.507626,0.51861,0.516171,0.516599,1206,0.40166666666666667,train,,0.45
gemini__3000__967__aadb__rejected_low__farm1_304_19997388098_e3c6655e18_b.jpg__475cda0d59,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_304_19997388098_e3c6655e18_b.jpg,farm1_304_19997388098_e3c6655e18_b.jpg,aadb,rejected_low,not_selected,weak,0.446677,0.458642,0.314496,0.385373,0.399189,2824,0.941,train,,0.45
gemini__3000__968__ava__rejected_low__8582.jpg__e5ee0aece9,/home/omen_pc1/ava/images/8582.jpg,8582.jpg,ava,rejected_low,not_selected,weak,0.482171,0.487017,0.333112,0.40958,0.424728,2657,0.8853333333333333,val,3.860806,
gemini__3000__969__ava__rejected_low__682418.jpg__82efc6cc66,/home/omen_pc1/ava/images/682418.jpg,682418.jpg,ava,rejected_low,not_selected,weak,0.492357,0.382563,0.348519,0.37652,0.385414,2865,0.9546666666666667,train,4.791045,
gemini__3000__970__ava__selected_high__768232.jpg__65fe6f205b,/home/omen_pc1/ava/images/768232.jpg,768232.jpg,ava,selected_high,selected,strong,0.519551,0.652437,0.504492,0.565176,0.573326,659,0.21933333333333332,train,6.033333,
gemini__3000__971__aadb__middle_near_miss__farm1_428_20095900259_77798611bd_b.jpg__caace1c07f,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_428_20095900259_77798611bd_b.jpg,farm1_428_20095900259_77798611bd_b.jpg,aadb,middle_near_miss,near_miss,medium,0.51003,0.52086,0.42183,0.470262,0.479623,1892,0.6303333333333333,train,,0.562
gemini__3000__972__aadb__rejected_low__farm1_270_19664495954_8325b4ae48_b.jpg__5187948d11,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_270_19664495954_8325b4ae48_b.jpg,farm1_270_19664495954_8325b4ae48_b.jpg,aadb,rejected_low,not_selected,weak,0.500672,0.356245,0.309742,0.347436,0.359308,2962,0.987,train,,0.35
gemini__3000__973__aadb__rejected_low__farm1_296_19572695143_cb4a50c8c7_b.jpg__d199f0413a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_296_19572695143_cb4a50c8c7_b.jpg,farm1_296_19572695143_cb4a50c8c7_b.jpg,aadb,rejected_low,not_selected,weak,0.503854,0.40637,0.327891,0.376879,0.389601,2864,0.9543333333333334,train,,0.45
gemini__3000__974__ava__selected_high__606334.jpg__a7181560a1,/home/omen_pc1/ava/images/606334.jpg,606334.jpg,ava,selected_high,selected,strong,0.534708,0.64007,0.525987,0.572492,0.578632,594,0.19766666666666666,train,5.269565,
gemini__3000__975__aadb__rejected_low__farm1_352_20012701540_d4b65c2274_b.jpg__c22c11b08a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_352_20012701540_d4b65c2274_b.jpg,farm1_352_20012701540_d4b65c2274_b.jpg,aadb,rejected_low,not_selected,weak,0.496259,0.504442,0.365198,0.434002,0.447517,2392,0.797,train,,0.7
gemini__3000__976__ava__selected_high__362053.jpg__9009087146,/home/omen_pc1/ava/images/362053.jpg,362053.jpg,ava,selected_high,selected,strong,0.541792,0.494982,0.60845,0.556397,0.547391,736,0.245,train,4.846743,
gemini__3000__977__ava__middle_near_miss__788557.jpg__cf8d2cc626,/home/omen_pc1/ava/images/788557.jpg,788557.jpg,ava,middle_near_miss,near_miss,medium,0.500647,0.55411,0.404702,0.47406,0.486327,1827,0.6086666666666667,train,4.744186,
gemini__3000__978__ava__middle_near_miss__426101.jpg__b4458ef061,/home/omen_pc1/ava/images/426101.jpg,426101.jpg,ava,middle_near_miss,near_miss,medium,0.546199,0.550343,0.446246,0.49788,0.508083,1472,0.49033333333333334,train,5.662722,
gemini__3000__979__aadb__rejected_low__farm1_392_19979912439_84cb2c8609_b.jpg__7c34a91571,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_392_19979912439_84cb2c8609_b.jpg,farm1_392_19979912439_84cb2c8609_b.jpg,aadb,rejected_low,not_selected,weak,0.485799,0.333295,0.365144,0.36447,0.36891,2913,0.9706666666666667,train,,0.25
gemini__3000__980__ava__selected_high__770107.jpg__0209b33157,/home/omen_pc1/ava/images/770107.jpg,770107.jpg,ava,selected_high,selected,strong,0.580218,0.537623,0.692647,0.619394,0.606022,279,0.09266666666666666,val,5.723684,
gemini__3000__981__aadb__rejected_low__farm1_303_20106124902_3b94dcb393_b.jpg__27b74bd095,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_303_20106124902_3b94dcb393_b.jpg,farm1_303_20106124902_3b94dcb393_b.jpg,aadb,rejected_low,not_selected,weak,0.474713,0.486872,0.394668,0.439554,0.448167,2340,0.7796666666666666,test,,0.75
gemini__3000__982__ava__rejected_low__236271.jpg__0d1b017f24,/home/omen_pc1/ava/images/236271.jpg,236271.jpg,ava,rejected_low,not_selected,weak,0.475719,0.438915,0.38475,0.415513,0.42277,2603,0.8673333333333333,train,5.397321,
gemini__3000__983__ava__middle_near_miss__379338.jpg__1c7c995960,/home/omen_pc1/ava/images/379338.jpg,379338.jpg,ava,middle_near_miss,near_miss,medium,0.517747,0.439533,0.495877,0.475526,0.473803,1805,0.6013333333333334,train,4.959459,
gemini__3000__984__aadb__rejected_low__farm1_394_19652282583_23384d07a7_b.jpg__1890670340,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_394_19652282583_23384d07a7_b.jpg,farm1_394_19652282583_23384d07a7_b.jpg,aadb,rejected_low,not_selected,weak,0.475131,0.464533,0.370236,0.418444,0.428404,2574,0.8576666666666667,train,,0.25
gemini__3000__985__ava__middle_near_miss__295750.jpg__9a9da67d62,/home/omen_pc1/ava/images/295750.jpg,295750.jpg,ava,middle_near_miss,near_miss,medium,0.551338,0.566289,0.385124,0.474211,0.49158,1824,0.6076666666666667,train,5.639053,
gemini__3000__986__aadb__rejected_low__farm1_340_19975257898_2e790e2ef2_b.jpg__10b9461acd,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_340_19975257898_2e790e2ef2_b.jpg,farm1_340_19975257898_2e790e2ef2_b.jpg,aadb,rejected_low,not_selected,weak,0.537958,0.452681,0.375854,0.422795,0.434742,2527,0.842,val,,0.45
gemini__3000__987__ava__rejected_low__657053.jpg__56b7963ade,/home/omen_pc1/ava/images/657053.jpg,657053.jpg,ava,rejected_low,not_selected,weak,0.473377,0.372657,0.474288,0.433544,0.428417,2395,0.798,train,5.0,
gemini__3000__988__aadb__rejected_low__farm1_371_19987576525_78aac37532_b.jpg__7144ca1511,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_371_19987576525_78aac37532_b.jpg,farm1_371_19987576525_78aac37532_b.jpg,aadb,rejected_low,not_selected,weak,0.491777,0.39552,0.478287,0.446529,0.443065,2255,0.7513333333333333,test,,0.3
gemini__3000__989__ava__middle_near_miss__372695.jpg__aa98d8164a,/home/omen_pc1/ava/images/372695.jpg,372695.jpg,ava,middle_near_miss,near_miss,medium,0.534834,0.475433,0.48502,0.486167,0.488178,1627,0.542,train,4.471545,
