candidate_id,image_path,image_file_name,dataset_source,selection_band,selection_state,aesthetic_signal,nima_unit_score,rgnet_score,alamp_score,weighted_aesthetic_score,balanced_comparison_score,primary_rank,primary_rank_percentile,source_split,ava_mean_score,aadb_score
gemini__1000__237__ava__rejected_low__347393.jpg__0447d322a2,/home/omen_pc1/ava/images/347393.jpg,347393.jpg,ava,rejected_low,not_selected,weak,0.468315,0.439555,0.328713,0.38701,0.399532,2815,0.938,train,4.794117,
gemini__1000__238__aadb__selected_high__farm1_288_19943225839_d4afcd8941_b.jpg__bf406e7774,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_288_19943225839_d4afcd8941_b.jpg,farm1_288_19943225839_d4afcd8941_b.jpg,aadb,selected_high,selected,strong,0.528935,0.665751,0.759466,0.698927,0.682715,73,0.024,test,,0.75
gemini__1000__239__ava__rejected_low__552032.jpg__2aab8d4581,/home/omen_pc1/ava/images/552032.jpg,552032.jpg,ava,rejected_low,not_selected,weak,0.526172,0.37828,0.375612,0.391735,0.399397,2783,0.9273333333333333,val,6.092683,
gemini__1000__240__aadb__middle_near_miss__farm1_327_20051899002_36be483542_b.jpg__f2bf6d1338,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_327_20051899002_36be483542_b.jpg,farm1_327_20051899002_36be483542_b.jpg,aadb,middle_near_miss,near_miss,medium,0.496127,0.506257,0.450918,0.477574,0.482602,1764,0.5876666666666667,train,,0.3
gemini__1000__241__ava__rejected_low__190297.jpg__197796ceb4,/home/omen_pc1/ava/images/190297.jpg,190297.jpg,ava,rejected_low,not_selected,weak,0.486115,0.326471,0.386407,0.372403,0.374392,2880,0.9596666666666667,train,4.577287,
gemini__1000__242__aadb__selected_high__farm1_395_20009162760_b1a4b43f95_b.jpg__76e78ae44b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_395_20009162760_b1a4b43f95_b.jpg,farm1_395_20009162760_b1a4b43f95_b.jpg,aadb,selected_high,selected,strong,0.472152,0.682793,0.812416,0.72654,0.703046,43,0.014,train,,0.9
gemini__1000__243__ava__middle_near_miss__51854.jpg__1cae343ba3,/home/omen_pc1/ava/images/51854.jpg,51854.jpg,ava,middle_near_miss,near_miss,medium,0.582801,0.520979,0.445874,0.489609,0.50021,1575,0.5246666666666666,train,6.106599,
gemini__1000__244__ava__rejected_low__74506.jpg__3c16824af0,/home/omen_pc1/ava/images/74506.jpg,74506.jpg,ava,rejected_low,not_selected,weak,0.47181,0.459649,0.378876,0.420479,0.429164,2553,0.8506666666666667,train,4.356877,
gemini__1000__245__ava__rejected_low__458508.jpg__978fc24e80,/home/omen_pc1/ava/images/458508.jpg,458508.jpg,ava,rejected_low,not_selected,weak,0.48965,0.360005,0.42648,0.406207,0.406042,2678,0.8923333333333333,test,4.866667,
gemini__1000__246__ava__middle_near_miss__534915.jpg__6ec4fa8207,/home/omen_pc1/ava/images/534915.jpg,534915.jpg,ava,middle_near_miss,near_miss,medium,0.532954,0.489746,0.430058,0.464223,0.472352,1992,0.6636666666666666,train,4.830883,
gemini__1000__247__ava__rejected_low__102539.jpg__aba8b15beb,/home/omen_pc1/ava/images/102539.jpg,102539.jpg,ava,rejected_low,not_selected,weak,0.488058,0.509847,0.382531,0.44401,0.455652,2280,0.7596666666666667,train,5.645933,
gemini__1000__248__aadb__rejected_low__farm1_319_19509354484_984af09794_b.jpg__78f883d33f,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_319_19509354484_984af09794_b.jpg,farm1_319_19509354484_984af09794_b.jpg,aadb,rejected_low,not_selected,weak,0.463324,0.430267,0.34587,0.391374,0.401467,2785,0.928,train,,0.4
gemini__1000__249__aadb__middle_near_miss__farm1_332_19920141899_0d690ca811_b.jpg__feab75e602,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_332_19920141899_0d690ca811_b.jpg,farm1_332_19920141899_0d690ca811_b.jpg,aadb,middle_near_miss,near_miss,medium,0.451241,0.40585,0.502912,0.45892,0.451483,2069,0.6893333333333334,train,,0.6
gemini__1000__250__ava__middle_near_miss__735278.jpg__ea2d760e25,/home/omen_pc1/ava/images/735278.jpg,735278.jpg,ava,middle_near_miss,near_miss,medium,0.538397,0.580404,0.496654,0.534328,0.540603,958,0.319,train,6.453901,
gemini__1000__251__aadb__middle_near_miss__farm1_255_20257860752_ca780dc615_b.jpg__66c899bfc4,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_255_20257860752_ca780dc615_b.jpg,farm1_255_20257860752_ca780dc615_b.jpg,aadb,middle_near_miss,near_miss,medium,0.510258,0.523971,0.450878,0.486053,0.492677,1630,0.543,train,,0.6
gemini__1000__252__aadb__selected_high__farm1_356_19560837494_59f12e41d7_b.jpg__9654c3ce4f,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_356_19560837494_59f12e41d7_b.jpg,farm1_356_19560837494_59f12e41d7_b.jpg,aadb,selected_high,selected,strong,0.510849,0.533964,0.58652,0.55793,0.551519,716,0.23833333333333334,train,,0.7
gemini__1000__253__ava__middle_near_miss__636975.jpg__1e3036d02e,/home/omen_pc1/ava/images/636975.jpg,636975.jpg,ava,middle_near_miss,near_miss,medium,0.571774,0.563131,0.484525,0.524692,0.532985,1084,0.361,test,5.296116,
gemini__1000__254__ava__rejected_low__13750.jpg__ff26dce316,/home/omen_pc1/ava/images/13750.jpg,13750.jpg,ava,rejected_low,not_selected,weak,0.563848,0.421425,0.391624,0.420767,0.430868,2549,0.8493333333333334,train,5.945813,
gemini__1000__255__ava__middle_near_miss__308420.jpg__12da88baaf,/home/omen_pc1/ava/images/308420.jpg,308420.jpg,ava,middle_near_miss,near_miss,medium,0.530759,0.513004,0.5091,0.512827,0.514106,1246,0.415,train,5.492958,
gemini__1000__256__aadb__rejected_low__farm1_495_20196908145_85e87712cc_b.jpg__a231ffeaa0,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_495_20196908145_85e87712cc_b.jpg,farm1_495_20196908145_85e87712cc_b.jpg,aadb,rejected_low,not_selected,weak,0.47739,0.422536,0.336771,0.385139,0.396458,2827,0.942,train,,0.4
gemini__1000__257__aadb__rejected_low__farm1_314_19567031224_d455c61201_b.jpg__fac54f86fc,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_314_19567031224_d455c61201_b.jpg,farm1_314_19567031224_d455c61201_b.jpg,aadb,rejected_low,not_selected,weak,0.496155,0.470113,0.407448,0.441385,0.448953,2316,0.7716666666666666,test,,0.2
gemini__1000__258__ava__middle_near_miss__28692.jpg__19bdecb972,/home/omen_pc1/ava/images/28692.jpg,28692.jpg,ava,middle_near_miss,near_miss,medium,0.511297,0.521638,0.394562,0.457066,0.469256,2095,0.698,train,5.256945,
gemini__1000__259__ava__middle_near_miss__230632.jpg__51f391d100,/home/omen_pc1/ava/images/230632.jpg,230632.jpg,ava,middle_near_miss,near_miss,medium,0.556701,0.447508,0.446918,0.458132,0.463651,2076,0.6916666666666667,test,5.669201,
gemini__1000__260__ava__selected_high__97560.jpg__1177fe016f,/home/omen_pc1/ava/images/97560.jpg,97560.jpg,ava,selected_high,selected,strong,0.566595,0.574012,0.527986,0.550257,0.554489,801,0.26666666666666666,train,5.648084,
gemini__1000__261__aadb__selected_high__farm1_341_20004521428_1259887fef_b.jpg__c6f837de0d,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_341_20004521428_1259887fef_b.jpg,farm1_341_20004521428_1259887fef_b.jpg,aadb,selected_high,selected,strong,0.531437,0.550425,0.589529,0.568078,0.563218,626,0.20833333333333334,train,,0.5
gemini__1000__262__ava__selected_high__559056.jpg__c5165bde01,/home/omen_pc1/ava/images/559056.jpg,559056.jpg,ava,selected_high,selected,strong,0.602874,0.61783,0.569152,0.591995,0.596115,443,0.14733333333333334,train,6.615942,
gemini__1000__263__aadb__rejected_low__farm1_295_19542413113_995218a1dc_b.jpg__c508eb1af6,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_295_19542413113_995218a1dc_b.jpg,farm1_295_19542413113_995218a1dc_b.jpg,aadb,rejected_low,not_selected,weak,0.480187,0.474881,0.379999,0.427971,0.437724,2464,0.821,val,,0.25
gemini__1000__264__ava__middle_near_miss__663926.jpg__2b15938a7b,/home/omen_pc1/ava/images/663926.jpg,663926.jpg,ava,middle_near_miss,near_miss,medium,0.467776,0.386086,0.512347,0.457386,0.448844,2088,0.6956666666666667,train,4.346939,
gemini__1000__265__aadb__selected_high__farm1_390_19566486463_54be501f77_b.jpg__a358f0e973,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_390_19566486463_54be501f77_b.jpg,farm1_390_19566486463_54be501f77_b.jpg,aadb,selected_high,selected,strong,0.475023,0.580144,0.525452,0.542286,0.542499,875,0.29133333333333333,train,,0.35
gemini__1000__266__ava__rejected_low__150873.jpg__fb2740803b,/home/omen_pc1/ava/images/150873.jpg,150873.jpg,ava,rejected_low,not_selected,weak,0.544611,0.370148,0.455204,0.430122,0.43034,2448,0.8156666666666667,train,5.867052,
gemini__1000__267__aadb__middle_near_miss__farm1_307_19573695303_078ef9947a_b.jpg__f67780ca00,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_307_19573695303_078ef9947a_b.jpg,farm1_307_19573695303_078ef9947a_b.jpg,aadb,middle_near_miss,near_miss,medium,0.48095,0.516912,0.457901,0.48381,0.487913,1654,0.551,train,,0.45
gemini__1000__268__aadb__selected_high__farm1_293_20095175698_978b96eace_b.jpg__fbb8d12eef,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_293_20095175698_978b96eace_b.jpg,farm1_293_20095175698_978b96eace_b.jpg,aadb,selected_high,selected,strong,0.47616,0.611817,0.542715,0.5637,0.563828,672,0.22366666666666668,train,,0.75
gemini__1000__269__ava__selected_high__429908.jpg__0f74cd2c4e,/home/omen_pc1/ava/images/429908.jpg,429908.jpg,ava,selected_high,selected,strong,0.576613,0.585101,0.521043,0.552223,0.558205,780,0.25966666666666666,test,5.68421,
gemini__1000__270__ava__selected_high__728387.jpg__6f14699326,/home/omen_pc1/ava/images/728387.jpg,728387.jpg,ava,selected_high,selected,strong,0.563541,0.57971,0.709942,0.643209,0.629377,191,0.06333333333333334,train,5.556097,
gemini__1000__271__ava__middle_near_miss__671225.jpg__73eea3bae9,/home/omen_pc1/ava/images/671225.jpg,671225.jpg,ava,middle_near_miss,near_miss,medium,0.545533,0.501289,0.558384,0.534261,0.530764,959,0.31933333333333336,val,5.771242,
gemini__1000__272__aadb__middle_near_miss__farm1_365_20019411438_ab5df88b64_b.jpg__211eeae8c2,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_365_20019411438_ab5df88b64_b.jpg,farm1_365_20019411438_ab5df88b64_b.jpg,aadb,middle_near_miss,near_miss,medium,0.53119,0.50613,0.498521,0.504831,0.506845,1358,0.4523333333333333,train,,0.55
gemini__1000__273__ava__rejected_low__294865.jpg__2a2f7aa303,/home/omen_pc1/ava/images/294865.jpg,294865.jpg,ava,rejected_low,not_selected,weak,0.528782,0.384315,0.297203,0.355206,0.37114,2941,0.98,val,6.651163,
gemini__1000__274__aadb__selected_high__farm1_287_19922446859_141d74cf40_b.jpg__e98cbca78d,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_287_19922446859_141d74cf40_b.jpg,farm1_287_19922446859_141d74cf40_b.jpg,aadb,selected_high,selected,strong,0.478536,0.634825,0.562272,0.58292,0.58236,506,0.16833333333333333,train,,0.6
gemini__1000__275__aadb__rejected_low__farm1_291_20176343511_8bd4031fcd_b.jpg__8742d88977,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_291_20176343511_8bd4031fcd_b.jpg,farm1_291_20176343511_8bd4031fcd_b.jpg,aadb,rejected_low,not_selected,weak,0.527097,0.387847,0.310491,0.363094,0.377792,2918,0.9723333333333334,train,,0.0
gemini__1000__276__ava__middle_near_miss__37128.jpg__fb51a809d9,/home/omen_pc1/ava/images/37128.jpg,37128.jpg,ava,middle_near_miss,near_miss,medium,0.530392,0.455686,0.448327,0.459477,0.463948,2064,0.6876666666666666,train,4.504902,
gemini__1000__277__ava__rejected_low__279408.jpg__21021cf14f,/home/omen_pc1/ava/images/279408.jpg,279408.jpg,ava,rejected_low,not_selected,weak,0.494297,0.442643,0.44558,0.449277,0.451566,2218,0.739,train,4.931035,
gemini__1000__278__aadb__middle_near_miss__farm1_345_19479724063_02438178a3_b.jpg__748bd3a04e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_345_19479724063_02438178a3_b.jpg,farm1_345_19479724063_02438178a3_b.jpg,aadb,middle_near_miss,near_miss,medium,0.45558,0.541171,0.515446,0.519749,0.518042,1155,0.38466666666666666,test,,0.65
gemini__1000__279__aadb__middle_near_miss__farm1_287_19592602083_8975eaa003_b.jpg__30bd40410e,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_287_19592602083_8975eaa003_b.jpg,farm1_287_19592602083_8975eaa003_b.jpg,aadb,middle_near_miss,near_miss,medium,0.507191,0.467894,0.591936,0.533845,0.523405,968,0.32233333333333336,train,,0.55
gemini__1000__280__aadb__rejected_low__farm1_309_20104940262_af2dbb83cf_b.jpg__14c3dd94bf,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_309_20104940262_af2dbb83cf_b.jpg,farm1_309_20104940262_af2dbb83cf_b.jpg,aadb,rejected_low,not_selected,weak,0.491985,0.449755,0.368164,0.413183,0.423453,2620,0.873,train,,0.35
gemini__1000__281__aadb__middle_near_miss__farm1_511_19579481223_4750b99176_b.jpg__a420157d8a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_511_19579481223_4750b99176_b.jpg,farm1_511_19579481223_4750b99176_b.jpg,aadb,middle_near_miss,near_miss,medium,0.534021,0.499745,0.439095,0.472848,0.480626,1843,0.614,train,,0.3
gemini__1000__282__ava__rejected_low__936709.jpg__00fb423621,/home/omen_pc1/ava/images/936709.jpg,936709.jpg,ava,rejected_low,not_selected,weak,0.497327,0.371821,0.388734,0.392828,0.397412,2776,0.925,train,5.126866,
gemini__1000__283__ava__middle_near_miss__421006.jpg__a901f8b239,/home/omen_pc1/ava/images/421006.jpg,421006.jpg,ava,middle_near_miss,near_miss,medium,0.541358,0.430101,0.520399,0.486376,0.482909,1623,0.5406666666666666,train,5.174863,
gemini__1000__284__ava__middle_near_miss__3032.jpg__8c9ddfba1d,/home/omen_pc1/ava/images/3032.jpg,3032.jpg,ava,middle_near_miss,near_miss,medium,0.480616,0.551057,0.467168,0.502068,0.506935,1401,0.4666666666666667,train,3.702128,
gemini__1000__285__ava__rejected_low__642760.jpg__8ff9877d68,/home/omen_pc1/ava/images/642760.jpg,642760.jpg,ava,rejected_low,not_selected,weak,0.54765,0.33493,0.342429,0.359951,0.369838,2928,0.9756666666666667,train,3.925234,
gemini__1000__286__ava__middle_near_miss__426101.jpg__49b6fdcf5c,/home/omen_pc1/ava/images/426101.jpg,426101.jpg,ava,middle_near_miss,near_miss,medium,0.546199,0.550343,0.446246,0.49788,0.508083,1472,0.49033333333333334,train,5.662722,
gemini__1000__287__ava__rejected_low__175944.jpg__7c9be52cdc,/home/omen_pc1/ava/images/175944.jpg,175944.jpg,ava,rejected_low,not_selected,weak,0.482553,0.439709,0.402045,0.425161,0.43107,2498,0.8323333333333334,train,4.810219,
gemini__1000__288__aadb__rejected_low__farm1_336_20083550621_60a8d0121a_b.jpg__9c53f7a276,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_336_20083550621_60a8d0121a_b.jpg,farm1_336_20083550621_60a8d0121a_b.jpg,aadb,rejected_low,not_selected,weak,0.471692,0.479059,0.335403,0.406494,0.420492,2676,0.8916666666666667,train,,0.5
gemini__1000__289__aadb__rejected_low__farm1_316_20129242836_dd0fa75910_b.jpg__bdb10cd81c,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_316_20129242836_dd0fa75910_b.jpg,farm1_316_20129242836_dd0fa75910_b.jpg,aadb,rejected_low,not_selected,weak,0.501455,0.489853,0.392719,0.442446,0.45274,2302,0.767,train,,0.5
gemini__1000__290__aadb__rejected_low__farm1_280_20007809768_30c703e730_b.jpg__6789f8c78b,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_280_20007809768_30c703e730_b.jpg,farm1_280_20007809768_30c703e730_b.jpg,aadb,rejected_low,not_selected,weak,0.495268,0.350066,0.326514,0.35281,0.362426,2949,0.9826666666666667,train,,0.2
gemini__1000__291__ava__selected_high__908540.jpg__cc17046192,/home/omen_pc1/ava/images/908540.jpg,908540.jpg,ava,selected_high,selected,strong,0.566217,0.641858,0.77759,0.70216,0.684805,65,0.021333333333333333,train,5.65,
gemini__1000__292__aadb__rejected_low__farm1_342_19912507590_1587394518_b.jpg__907333d024,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_342_19912507590_1587394518_b.jpg,farm1_342_19912507590_1587394518_b.jpg,aadb,rejected_low,not_selected,weak,0.401678,0.419984,0.369698,0.39301,0.397124,2775,0.9246666666666666,val,,0.2
gemini__1000__293__ava__middle_near_miss__593949.jpg__49b726acee,/home/omen_pc1/ava/images/593949.jpg,593949.jpg,ava,middle_near_miss,near_miss,medium,0.488601,0.443165,0.503042,0.477647,0.473931,1762,0.587,val,4.785124,
gemini__1000__294__ava__selected_high__501650.jpg__b053fd2d36,/home/omen_pc1/ava/images/501650.jpg,501650.jpg,ava,selected_high,selected,strong,0.579432,0.728971,0.892708,0.795886,0.772035,10,0.003,train,5.377358,
gemini__1000__295__aadb__middle_near_miss__farm1_544_20074352885_c560ee56f5_b.jpg__cdde72d020,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_544_20074352885_c560ee56f5_b.jpg,farm1_544_20074352885_c560ee56f5_b.jpg,aadb,middle_near_miss,near_miss,medium,0.511644,0.488933,0.564152,0.528814,0.522427,1033,0.344,train,,0.583
gemini__1000__296__ava__rejected_low__289241.jpg__3f8fdbfbf2,/home/omen_pc1/ava/images/289241.jpg,289241.jpg,ava,rejected_low,not_selected,weak,0.501611,0.464955,0.41327,0.442778,0.449779,2294,0.7643333333333333,train,4.764706,
gemini__1000__297__ava__rejected_low__468289.jpg__b97d941cd5,/home/omen_pc1/ava/images/468289.jpg,468289.jpg,ava,rejected_low,not_selected,weak,0.503466,0.365602,0.36424,0.378707,0.385737,2857,0.952,train,5.717842,
gemini__1000__298__ava__rejected_low__265365.jpg__638ab810f4,/home/omen_pc1/ava/images/265365.jpg,265365.jpg,ava,rejected_low,not_selected,weak,0.52377,0.555737,0.355153,0.452248,0.470708,2181,0.7266666666666667,train,4.666666,
gemini__1000__299__ava__middle_near_miss__824704.jpg__2c9b18c9db,/home/omen_pc1/ava/images/824704.jpg,824704.jpg,ava,middle_near_miss,near_miss,medium,0.54868,0.489368,0.441476,0.471353,0.479108,1872,0.6236666666666667,train,5.636363,
gemini__1000__300__ava__selected_high__200741.jpg__d33730da46,/home/omen_pc1/ava/images/200741.jpg,200741.jpg,ava,selected_high,selected,strong,0.547286,0.831801,0.814029,0.794463,0.782015,12,0.0036666666666666666,train,5.651163,
gemini__1000__301__ava__selected_high__303425.jpg__f72ac03627,/home/omen_pc1/ava/images/303425.jpg,303425.jpg,ava,selected_high,selected,strong,0.593029,0.659845,0.586634,0.616558,0.620538,288,0.09566666666666666,train,5.54067,
gemini__1000__302__ava__selected_high__413245.jpg__3221794d64,/home/omen_pc1/ava/images/413245.jpg,413245.jpg,ava,selected_high,selected,strong,0.553823,0.541924,0.557262,0.550783,0.549844,792,0.26366666666666666,train,5.424243,
gemini__1000__303__aadb__middle_near_miss__farm1_293_19890978988_02f854cc41_b.jpg__d90764589f,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_293_19890978988_02f854cc41_b.jpg,farm1_293_19890978988_02f854cc41_b.jpg,aadb,middle_near_miss,near_miss,medium,0.480456,0.507655,0.546999,0.524607,0.519313,1086,0.3616666666666667,train,,0.3
gemini__1000__304__aadb__middle_near_miss__farm1_256_20261842465_c63bef6142_b.jpg__c65116be01,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_256_20261842465_c63bef6142_b.jpg,farm1_256_20261842465_c63bef6142_b.jpg,aadb,middle_near_miss,near_miss,medium,0.518938,0.475205,0.53122,0.507586,0.504171,1315,0.438,train,,0.6
gemini__1000__305__ava__selected_high__428779.jpg__51056f1685,/home/omen_pc1/ava/images/428779.jpg,428779.jpg,ava,selected_high,selected,strong,0.489153,0.599833,0.51376,0.545728,0.548802,849,0.2826666666666667,train,4.953488,
gemini__1000__306__aadb__middle_near_miss__farm1_379_19986584669_55c577a3dd_b.jpg__d53c9cc799,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_379_19986584669_55c577a3dd_b.jpg,farm1_379_19986584669_55c577a3dd_b.jpg,aadb,middle_near_miss,near_miss,medium,0.524217,0.524257,0.427808,0.476029,0.485671,1797,0.5986666666666667,train,,0.45
gemini__1000__307__aadb__middle_near_miss__farm1_471_20078433965_ed5b120cfe_b.jpg__5fb9f9ad87,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_471_20078433965_ed5b120cfe_b.jpg,farm1_471_20078433965_ed5b120cfe_b.jpg,aadb,middle_near_miss,near_miss,medium,0.462163,0.614541,0.489529,0.536797,0.541679,927,0.30866666666666664,train,,0.6
gemini__1000__308__aadb__middle_near_miss__farm1_277_20172976072_8aea704cac_b.jpg__0dfcacaa99,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_277_20172976072_8aea704cac_b.jpg,farm1_277_20172976072_8aea704cac_b.jpg,aadb,middle_near_miss,near_miss,medium,0.478836,0.542176,0.506052,0.51778,0.518225,1185,0.39466666666666667,train,,0.65
gemini__1000__309__ava__rejected_low__262529.jpg__5f9ec1b82f,/home/omen_pc1/ava/images/262529.jpg,262529.jpg,ava,rejected_low,not_selected,weak,0.471972,0.46464,0.398715,0.432411,0.43937,2412,0.8036666666666666,train,4.578358,
gemini__1000__310__aadb__rejected_low__farm1_269_19912277680_519f6ea1bd_b.jpg__2c9afeec1a,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_269_19912277680_519f6ea1bd_b.jpg,farm1_269_19912277680_519f6ea1bd_b.jpg,aadb,rejected_low,not_selected,weak,0.518311,0.359009,0.391794,0.391332,0.396018,2786,0.9283333333333333,val,,0.15
gemini__1000__311__ava__middle_near_miss__904066.jpg__41f3370050,/home/omen_pc1/ava/images/904066.jpg,904066.jpg,ava,middle_near_miss,near_miss,medium,0.516013,0.559375,0.452288,0.501495,0.510036,1415,0.4713333333333333,test,5.668571,
gemini__1000__312__ava__selected_high__841092.jpg__a7b9e566d2,/home/omen_pc1/ava/images/841092.jpg,841092.jpg,ava,selected_high,selected,strong,0.488629,0.636047,0.786194,0.696379,0.673993,78,0.025666666666666667,test,5.251185,
gemini__1000__313__ava__selected_high__4789.jpg__b61626cdf9,/home/omen_pc1/ava/images/4789.jpg,4789.jpg,ava,selected_high,selected,strong,0.546426,0.635835,0.481915,0.549934,0.560856,808,0.269,train,5.723485,
gemini__1000__314__aadb__selected_high__farm1_496_20208901525_a269fc045b_b.jpg__1cc6d992ed,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_496_20208901525_a269fc045b_b.jpg,farm1_496_20208901525_a269fc045b_b.jpg,aadb,selected_high,selected,strong,0.540319,0.635352,0.695202,0.655774,0.645037,152,0.050333333333333334,train,,0.75
gemini__1000__315__ava__selected_high__663871.jpg__2f49180bca,/home/omen_pc1/ava/images/663871.jpg,663871.jpg,ava,selected_high,selected,strong,0.547491,0.527779,0.621013,0.576367,0.568029,555,0.18466666666666667,train,5.289655,
gemini__1000__316__aadb__rejected_low__farm1_378_20191062605_3a5e0442d2_b.jpg__629b22cef3,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_378_20191062605_3a5e0442d2_b.jpg,farm1_378_20191062605_3a5e0442d2_b.jpg,aadb,rejected_low,not_selected,weak,0.497846,0.337038,0.354484,0.361842,0.368138,2923,0.974,train,,0.45
gemini__1000__317__aadb__middle_near_miss__farm1_259_20140876520_503d4931e9_b.jpg__61b33ed1cc,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_259_20140876520_503d4931e9_b.jpg,farm1_259_20140876520_503d4931e9_b.jpg,aadb,middle_near_miss,near_miss,medium,0.496042,0.604083,0.479555,0.531015,0.538066,1005,0.33466666666666667,train,,0.5
gemini__1000__318__ava__selected_high__827387.jpg__9bcca55c97,/home/omen_pc1/ava/images/827387.jpg,827387.jpg,ava,selected_high,selected,strong,0.546921,0.588157,0.558882,0.569396,0.570262,615,0.20466666666666666,val,6.206573,
gemini__1000__319__ava__selected_high__37227.jpg__25bfa87d1e,/home/omen_pc1/ava/images/37227.jpg,37227.jpg,ava,selected_high,selected,strong,0.49014,0.582832,0.521842,0.543068,0.544532,870,0.2896666666666667,train,4.79902,
gemini__1000__320__aadb__selected_high__farm1_330_20015050410_c9a88c3bec_b.jpg__c3e058b3a0,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_330_20015050410_c9a88c3bec_b.jpg,farm1_330_20015050410_c9a88c3bec_b.jpg,aadb,selected_high,selected,strong,0.463359,0.542274,0.591394,0.558943,0.550085,708,0.23566666666666666,train,,0.65
gemini__1000__321__ava__rejected_low__90717.jpg__ca8b5eb639,/home/omen_pc1/ava/images/90717.jpg,90717.jpg,ava,rejected_low,not_selected,weak,0.465581,0.354461,0.401242,0.388964,0.389841,2800,0.933,train,3.801303,
gemini__1000__322__ava__middle_near_miss__518304.jpg__83963ba1fb,/home/omen_pc1/ava/images/518304.jpg,518304.jpg,ava,middle_near_miss,near_miss,medium,0.532268,0.449585,0.528305,0.497213,0.493475,1478,0.49233333333333335,val,4.947916,
gemini__1000__323__aadb__selected_high__farm1_377_20192897682_095c8c3508_b.jpg__2714ab9f92,/home/omen_pc1/photo_score_project/data/raw/aadb/images/farm1_377_20192897682_095c8c3508_b.jpg,farm1_377_20192897682_095c8c3508_b.jpg,aadb,selected_high,selected,strong,0.537975,0.581349,0.611595,0.592135,0.586941,442,0.147,train,,0.65
gemini__1000__324__ava__rejected_low__724479.jpg__a72491229a,/home/omen_pc1/ava/images/724479.jpg,724479.jpg,ava,rejected_low,not_selected,weak,0.5242,0.42456,0.460998,0.452743,0.454081,2169,0.7226666666666667,train,5.160378,
gemini__1000__325__ava__selected_high__594561.jpg__1a60062e9f,/home/omen_pc1/ava/images/594561.jpg,594561.jpg,ava,selected_high,selected,strong,0.566199,0.579208,0.614878,0.595742,0.591525,418,0.139,train,5.80663,
gemini__1000__326__ava__selected_high__97700.jpg__0ceab33431,/home/omen_pc1/ava/images/97700.jpg,97700.jpg,ava,selected_high,selected,strong,0.56718,0.646591,0.675129,0.652919,0.646095,157,0.052,train,5.862637,
gemini__1000__327__ava__selected_high__408843.jpg__9785307f5e,/home/omen_pc1/ava/images/408843.jpg,408843.jpg,ava,selected_high,selected,strong,0.548475,0.636113,0.62904,0.623813,0.620138,255,0.08466666666666667,train,6.044,
gemini__1000__328__ava__middle_near_miss__198488.jpg__c4c9d789ff,/home/omen_pc1/ava/images/198488.jpg,198488.jpg,ava,middle_near_miss,near_miss,medium,0.475521,0.508634,0.42137,0.461691,0.468761,2030,0.6763333333333333,test,5.302789,
gemini__1000__329__ava__selected_high__756031.jpg__fef814c887,/home/omen_pc1/ava/images/756031.jpg,756031.jpg,ava,selected_high,selected,strong,0.563419,0.552915,0.562832,0.558924,0.558457,709,0.236,train,6.783898,
