image_path,vote_1,vote_2,vote_3,vote_4,vote_5,vote_6,vote_7,vote_8,vote_9,vote_10,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,dist_8,dist_9,dist_10,mean_score,dataset,aesthetic_unit_score
data/raw/ava/images/51753.jpg,0,3,7,15,44,32,17,11,2,2,0.0,0.0225563909774436,0.0526315789473684,0.112781954887218,0.3308270676691729,0.2406015037593984,0.1278195488721804,0.0827067669172932,0.0150375939849624,0.0150375939849624,5.593985,ava,0.51044278
data/raw/ava/images/147859.jpg,20,21,61,105,88,41,16,6,2,1,0.0554016620498614,0.0581717451523545,0.1689750692520775,0.2908587257617728,0.2437673130193905,0.113573407202216,0.0443213296398892,0.0166204986149584,0.0055401662049861,0.002770083102493,4.263158,ava,0.36257311
data/raw/ava/images/177362.jpg,12,25,52,99,80,29,9,1,1,5,0.0383386581469648,0.0798722044728434,0.1661341853035143,0.31629392971246,0.255591054313099,0.0926517571884984,0.0287539936102236,0.0031948881789137,0.0031948881789137,0.0159744408945686,4.2108626,ava,0.35676251
data/raw/ava/images/403259.jpg,2,12,20,64,99,57,25,8,3,2,0.0068493150684931,0.0410958904109589,0.0684931506849315,0.2191780821917808,0.339041095890411,0.1952054794520548,0.0856164383561643,0.0273972602739726,0.0102739726027397,0.0068493150684931,5.017123,ava,0.446347
data/raw/ava/images/704092.jpg,1,4,12,21,63,55,17,7,4,2,0.0053763440860215,0.021505376344086,0.064516129032258,0.1129032258064516,0.3387096774193548,0.2956989247311828,0.0913978494623656,0.0376344086021505,0.021505376344086,0.010752688172043,5.403226,ava,0.48924733
data/raw/ava/images/114798.jpg,1,2,10,51,72,43,16,6,2,1,0.0049019607843137,0.0098039215686274,0.0490196078431372,0.25,0.3529411764705882,0.2107843137254902,0.0784313725490196,0.0294117647058823,0.0098039215686274,0.0049019607843137,5.122549,ava,0.458061
data/raw/ava/images/676635.jpg,0,4,7,23,43,57,46,25,17,7,0.0,0.0174672489082969,0.0305676855895196,0.1004366812227074,0.1877729257641921,0.2489082969432314,0.2008733624454148,0.1091703056768559,0.074235807860262,0.0305676855895196,6.213974,ava,0.57933044
data/raw/ava/images/137085.jpg,0,1,1,9,21,52,51,28,14,3,0.0,0.0055555555555555,0.0055555555555555,0.05,0.1166666666666666,0.2888888888888888,0.2833333333333333,0.1555555555555555,0.0777777777777777,0.0166666666666666,6.638889,ava,0.62654322
data/raw/ava/images/83893.jpg,5,30,49,74,68,27,5,4,2,0,0.0189393939393939,0.1136363636363636,0.1856060606060606,0.2803030303030303,0.2575757575757575,0.1022727272727272,0.0189393939393939,0.0151515151515151,0.0075757575757575,0.0,4.1477275,ava,0.3497475
data/raw/ava/images/886501.jpg,2,2,14,38,60,16,2,1,1,0,0.0147058823529411,0.0147058823529411,0.1029411764705882,0.2794117647058823,0.4411764705882353,0.1176470588235294,0.0147058823529411,0.0073529411764705,0.0073529411764705,0.0,4.6102943,ava,0.40114381
data/raw/ava/images/640590.jpg,2,1,6,12,44,58,28,5,1,3,0.0125,0.00625,0.0375,0.075,0.275,0.3625,0.175,0.03125,0.00625,0.01875,5.70625,ava,0.52291667
data/raw/ava/images/121022.jpg,5,21,56,102,91,23,12,4,5,1,0.015625,0.065625,0.175,0.31875,0.284375,0.071875,0.0375,0.0125,0.015625,0.003125,4.334375,ava,0.37048611
data/raw/ava/images/139330.jpg,3,9,26,55,56,37,23,10,6,2,0.013215859030837,0.039647577092511,0.1145374449339207,0.2422907488986784,0.2466960352422907,0.1629955947136563,0.1013215859030837,0.0440528634361233,0.026431718061674,0.0088105726872246,5.0044055,ava,0.44493394
data/raw/ava/images/415888.jpg,3,4,18,28,73,62,39,12,9,5,0.0118577075098814,0.0158102766798418,0.0711462450592885,0.1106719367588932,0.2885375494071146,0.2450592885375494,0.1541501976284585,0.0474308300395256,0.0355731225296442,0.0197628458498023,5.588933,ava,0.50988144
data/raw/ava/images/926655.jpg,1,2,6,23,68,62,19,13,2,2,0.005050505050505,0.0101010101010101,0.0303030303030303,0.1161616161616161,0.3434343434343434,0.3131313131313131,0.0959595959595959,0.0656565656565656,0.0101010101010101,0.0101010101010101,5.5656567,ava,0.50729519
data/raw/ava/images/947204.jpg,2,1,6,10,57,39,20,6,0,0,0.0141843971631205,0.0070921985815602,0.0425531914893617,0.0709219858156028,0.4042553191489361,0.2765957446808511,0.1418439716312056,0.0425531914893617,0.0,0.0,5.453901,ava,0.49487789
data/raw/ava/images/306313.jpg,2,2,4,23,62,66,33,15,4,4,0.0093023255813953,0.0093023255813953,0.0186046511627906,0.1069767441860465,0.2883720930232558,0.3069767441860465,0.1534883720930232,0.0697674418604651,0.0186046511627906,0.0186046511627906,5.7813954,ava,0.53126616
data/raw/ava/images/644577.jpg,1,2,16,46,86,30,4,4,2,0,0.0052356020942408,0.0104712041884816,0.0837696335078534,0.2408376963350785,0.450261780104712,0.1570680628272251,0.0209424083769633,0.0209424083769633,0.0104712041884816,0.0,4.8429317,ava,0.42699241
data/raw/ava/images/862200.jpg,1,2,6,9,42,48,19,8,2,0,0.0072992700729927,0.0145985401459854,0.0437956204379562,0.0656934306569343,0.3065693430656934,0.3503649635036496,0.1386861313868613,0.0583941605839416,0.0145985401459854,0.0,5.6350365,ava,0.51500406
data/raw/ava/images/73527.jpg,1,14,24,53,92,51,16,5,6,3,0.0037735849056603,0.0528301886792452,0.090566037735849,0.2,0.3471698113207547,0.1924528301886792,0.060377358490566,0.0188679245283018,0.0226415094339622,0.0113207547169811,4.962264,ava,0.44025156
data/raw/ava/images/364746.jpg,4,9,23,43,98,71,26,18,8,4,0.0131578947368421,0.0296052631578947,0.0756578947368421,0.1414473684210526,0.3223684210526316,0.2335526315789473,0.0855263157894736,0.0592105263157894,0.0263157894736842,0.0131578947368421,5.319079,ava,0.47989767
data/raw/ava/images/717250.jpg,2,2,3,20,47,53,13,3,3,2,0.0135135135135135,0.0135135135135135,0.0202702702702702,0.1351351351351351,0.3175675675675675,0.3581081081081081,0.0878378378378378,0.0202702702702702,0.0202702702702702,0.0135135135135135,5.472973,ava,0.496997
data/raw/ava/images/325487.jpg,2,6,21,41,63,47,15,4,2,1,0.0099009900990099,0.0297029702970297,0.1039603960396039,0.2029702970297029,0.3118811881188119,0.2326732673267326,0.0742574257425742,0.0198019801980198,0.0099009900990099,0.0049504950495049,4.9653463,ava,0.44059403
data/raw/ava/images/793200.jpg,1,1,7,22,69,41,15,7,2,0,0.006060606060606,0.006060606060606,0.0424242424242424,0.1333333333333333,0.4181818181818181,0.2484848484848484,0.0909090909090909,0.0424242424242424,0.0121212121212121,0.0,5.3454547,ava,0.4828283
data/raw/ava/images/711135.jpg,0,1,7,37,59,27,9,4,1,0,0.0,0.0068965517241379,0.0482758620689655,0.2551724137931034,0.4068965517241379,0.1862068965517241,0.0620689655172413,0.0275862068965517,0.0068965517241379,0.0,5.048276,ava,0.44980844
data/raw/ava/images/336340.jpg,0,8,8,28,64,53,34,25,8,4,0.0,0.0344827586206896,0.0344827586206896,0.1206896551724138,0.2758620689655172,0.2284482758620689,0.146551724137931,0.1077586206896551,0.0344827586206896,0.0172413793103448,5.775862,ava,0.53065133
