image_id,split,width,height,boxes,mean_score,avg_patch_area_ratio,max_iou,avg_iou,out_of_bounds_count,near_duplicates,center_dist_from_mid
862615,train,800,748,"[[162, 6, 386, 230], [391, 65, 615, 289], [574, 201, 798, 425], [9, 387, 233, 611], [196, 523, 420, 747]]",6.4771786,0.08385026737967914,0.037294302489043245,0.007082812468563219,0,0,0.3581398954543354
842693,train,640,568,"[[40, 20, 264, 244], [250, 12, 474, 236], [182, 267, 406, 491], [291, 343, 515, 567], [3, 341, 227, 565]]",4.7777777,0.13802816901408452,0.20424326789228628,0.030742730724073197,0,0,0.32023824369984016
853190,train,800,640,"[[194, 23, 418, 247], [146, 110, 370, 334], [0, 0, 224, 224], [554, 411, 778, 635], [320, 413, 544, 637]]",5.0954776,0.098,0.3162644281217209,0.04774171998872147,0,0,0.3627558264709932
593976,train,512,640,"[[0, 212, 224, 436], [75, 141, 299, 365], [164, 0, 388, 224], [267, 322, 491, 546], [287, 42, 511, 266]]",5.2586207,0.153125,0.29394623170653084,0.06801934349228059,0,0,0.2919067890168231
570528,train,640,459,"[[321, 4, 545, 228], [4, 52, 228, 276], [184, 117, 408, 341], [83, 234, 307, 458], [252, 217, 476, 441]]",5.5240965,0.17080610021786494,0.23879123049575351,0.07810122139097316,0,0,0.24765436603047383
500195,train,640,502,"[[223, 0, 447, 224], [0, 38, 224, 262], [129, 181, 353, 405], [327, 249, 551, 473], [151, 270, 375, 494]]",5.1485715,0.15617529880478087,0.3731424974685969,0.06666978397515555,0,0,0.2744710900229609
4705,train,640,480,"[[227, 0, 451, 224], [1, 72, 225, 296], [415, 117, 639, 341], [55, 219, 279, 443], [158, 255, 382, 479]]",5.898876,0.16333333333333333,0.29312922014329157,0.0513796000604292,0,0,0.3034771159701108
523493,train,640,339,"[[281, 3, 505, 227], [338, 66, 562, 290], [234, 73, 458, 297], [10, 82, 234, 306], [1, 95, 225, 319]]",4.827751,0.23126843657817106,0.825013184934621,0.19143285211676841,0,0,0.22449708232422086
765584,train,624,720,"[[6, 175, 230, 399], [5, 493, 229, 717], [209, 9, 433, 233], [378, 386, 602, 610], [340, 112, 564, 336]]",5.059908,0.11168091168091168,0.12629771377905477,0.013858411400501156,0,0,0.3516446640017775
188470,train,600,400,"[[303, 1, 527, 225], [111, 8, 335, 232], [240, 125, 464, 349], [41, 175, 265, 399], [94, 172, 318, 396]]",4.7831717,0.20906666666666668,0.6040664311631847,0.14321320484046612,0,0,0.24878120723238428
315848,train,640,567,"[[0, 5, 224, 229], [325, 73, 549, 297], [192, 163, 416, 387], [93, 342, 317, 566], [225, 341, 449, 565]]",6.3534884,0.1382716049382716,0.25697680244501225,0.05721288238448909,0,0,0.2739549084896475
277778,train,640,457,"[[272, 0, 496, 224], [236, 73, 460, 297], [0, 119, 224, 343], [307, 200, 531, 424], [22, 232, 246, 456]]",5.39521,0.17155361050328227,0.3944750152854205,0.09096115465309895,0,0,0.26563747432454354
145897,train,640,463,"[[219, 20, 443, 244], [158, 3, 382, 227], [326, 53, 550, 277], [0, 234, 224, 458], [210, 238, 434, 462]]",5.473186,0.1693304535637149,0.5065379591959286,0.09895553072741228,0,0,0.2754246389567748
10813,train,640,485,"[[249, 6, 473, 230], [0, 59, 224, 283], [124, 134, 348, 358], [269, 257, 493, 481], [155, 260, 379, 484]]",6.8867927,0.16164948453608247,0.31969174929644145,0.09333697464769186,0,0,0.2620294160612259
642699,train,295,390,"[[9, 0, 233, 224], [165, 3, 389, 227], [83, 44, 307, 268], [165, 70, 389, 294], [0, 66, 224, 290]]",4.308017,0.43612342459800085,0.5395189003436426,0.3100052327331701,3,0,0.29466542377975025
555469,train,478,640,"[[32, 265, 256, 489], [106, 414, 330, 638], [4, 9, 228, 233], [253, 124, 477, 348], [245, 14, 469, 238]]",5.556561,0.16401673640167364,0.3251637439256286,0.04539109740128759,0,0,0.32632960320880877
81996,train,640,428,"[[0, 7, 224, 231], [414, 9, 638, 233], [2, 66, 226, 290], [210, 194, 434, 418], [327, 193, 551, 417]]",4.5609756,0.18317757009345795,0.5748407143529707,0.09731141298373203,0,0,0.3224055677314164
53886,train,640,551,"[[199, 7, 423, 231], [123, 79, 347, 303], [0, 206, 224, 430], [221, 301, 445, 525], [332, 326, 556, 550]]",4.7801723,0.14228675136116153,0.2889436909165639,0.06985827402011086,0,0,0.2849035607048429
843229,train,800,613,"[[1, 18, 225, 242], [461, 0, 685, 224], [535, 124, 759, 348], [0, 374, 224, 598], [301, 343, 525, 567]]",4.890805,0.10231647634584014,0.17574280626113037,0.017574280626113038,0,0,0.37606085069486983
623233,train,640,427,"[[301, 6, 525, 230], [269, 15, 493, 239], [203, 112, 427, 336], [7, 201, 231, 425], [2, 178, 226, 402]]",5.611111,0.18360655737704917,0.7814069905739087,0.1980788935172906,0,0,0.2551675697809638
807545,train,640,457,"[[129, 8, 353, 232], [285, 0, 509, 224], [2, 140, 226, 364], [81, 228, 305, 452], [323, 232, 547, 456]]",5.6369863,0.17155361050328227,0.2445679134834805,0.05207002320758254,0,0,0.3000054135511269
339875,train,427,640,"[[4, 0, 228, 224], [3, 362, 227, 586], [133, 1, 357, 225], [199, 201, 423, 425], [192, 253, 416, 477]]",5.708108,0.18360655737704917,0.5921812527765438,0.09654195207222749,0,0,0.3028351274623378
848184,train,480,640,"[[5, 0, 229, 224], [70, 139, 294, 363], [119, 186, 343, 410], [255, 293, 479, 517], [255, 174, 479, 398]]",4.3,0.16333333333333333,0.446473615175058,0.14016232042906393,0,0,0.23617528707413035
166393,train,600,450,"[[295, 34, 519, 258], [8, 116, 232, 340], [0, 21, 224, 245], [165, 223, 389, 447], [90, 225, 314, 449]]",4.573705,0.18583703703703705,0.4916906977435562,0.12358991418463336,0,0,0.2939161081720235
280870,train,430,640,"[[11, 249, 235, 473], [0, 378, 224, 602], [167, 377, 391, 601], [201, 1, 425, 225], [190, 0, 414, 224]]",4.9787235,0.18232558139534882,0.8987001683915766,0.13658802261228403,0,0,0.33252738799538906
118757,train,550,380,"[[1, 5, 225, 229], [325, 0, 549, 224], [259, 26, 483, 250], [167, 153, 391, 377], [45, 136, 269, 360]]",5.751497,0.24007655502392344,0.45294492384316903,0.11722866122015588,0,0,0.27865224305019054
934722,train,800,533,"[[408, 1, 632, 225], [202, 81, 426, 305], [0, 149, 224, 373], [434, 254, 658, 478], [118, 287, 342, 511]]",5.6829267,0.11767354596622889,0.09991669954842387,0.018759970217101685,0,0,0.28956340893496624
188709,train,394,531,"[[2, 134, 226, 358], [15, 247, 239, 471], [118, 4, 342, 228], [167, 236, 391, 460], [167, 0, 391, 224]]",4.2898088,0.2398309864540614,0.6224535989135356,0.13529746378514104,0,0,0.2747272779177504
817830,train,720,476,"[[271, 2, 495, 226], [297, 47, 521, 271], [0, 141, 224, 365], [321, 251, 545, 475], [118, 244, 342, 468]]",5.168,0.14640522875816994,0.5460175627792327,0.07938974235915722,0,0,0.27517939741231817
4801,train,480,640,"[[1, 105, 225, 329], [1, 178, 225, 402], [109, 306, 333, 530], [254, 67, 478, 291], [254, 278, 478, 502]]",5.6949806,0.16333333333333333,0.5084175084175084,0.08728838216748529,0,0,0.2727247080542595
584212,train,448,640,"[[415, 14, 639, 238], [0, 6, 224, 230], [154, 75, 378, 299], [99, 223, 323, 447], [224, 223, 448, 447]]",5.4036145,0.175,0.2836676217765043,0.06974500021316923,1,0,0.33203574660458923
720089,train,640,500,"[[6, 16, 230, 240], [327, 18, 551, 242], [189, 112, 413, 336], [1, 275, 225, 499], [257, 261, 481, 485]]",4.7760253,0.1568,0.13197671795334567,0.0334906642063819,0,0,0.28879097695428374
161683,train,640,433,"[[145, 8, 369, 232], [122, 38, 346, 262], [401, 128, 625, 352], [14, 203, 238, 427], [145, 206, 369, 430]]",5.9864407,0.18106235565819861,0.6355161511131393,0.11818320141113622,0,0,0.2774680745902649
453966,train,474,640,"[[4, 415, 228, 639], [86, 2, 310, 226], [65, 269, 289, 493], [249, 11, 473, 235], [222, 230, 446, 454]]",5.732026,0.16540084388185655,0.15033758611598289,0.04485827624138214,0,0,0.3028375833811938
198465,train,640,543,"[[15, 2, 239, 226], [176, 17, 400, 241], [0, 266, 224, 490], [406, 286, 630, 510], [6, 306, 230, 530]]",5.2112675,0.1443830570902394,0.6658698539176627,0.08168935391846238,0,0,0.3735331643014016
386845,train,426,640,"[[15, 164, 239, 388], [11, 386, 235, 610], [198, 53, 422, 277], [156, 195, 380, 419], [201, 1, 425, 225]]",5.2608695,0.18403755868544602,0.6097529675970484,0.11340584517082983,0,0,0.2850578034268016
20949,train,640,601,"[[291, 13, 515, 237], [378, 71, 602, 295], [5, 32, 229, 256], [309, 367, 533, 591], [216, 366, 440, 590]]",5.645161,0.13044925124792014,0.4106467619730387,0.0703676010781182,0,0,0.3383305552469672
2870,train,640,480,"[[415, 13, 639, 237], [0, 19, 224, 243], [290, 68, 514, 292], [84, 252, 308, 476], [133, 243, 357, 467]]",7.0974574,0.16333333333333333,0.5998214484990514,0.08409506640228406,0,0,0.31352119294604364
232665,train,440,640,"[[7, 163, 231, 387], [25, 278, 249, 502], [117, 0, 341, 224], [211, 266, 435, 490], [215, 176, 439, 400]]",6.3193917,0.1781818181818182,0.41596116943221584,0.10327233382065085,0,0,0.25661144551085713
204092,train,639,480,"[[403, 31, 627, 255], [1, 51, 225, 275], [201, 48, 425, 272], [114, 228, 338, 452], [1, 255, 225, 479]]",4.9963236,0.16358894105372979,0.2786137478499076,0.05515111613740124,0,0,0.3133332493049554
774352,train,450,640,"[[0, 36, 224, 260], [64, 387, 288, 611], [153, 5, 377, 229], [197, 197, 421, 421], [224, 170, 448, 394]]",5.8194447,0.17422222222222222,0.6305997432689339,0.10020206033405721,0,0,0.28770418982658985
838609,train,800,640,"[[181, 48, 405, 272], [142, 59, 366, 283], [360, 260, 584, 484], [0, 411, 224, 635], [269, 415, 493, 639]]",5.080808,0.098,0.6465453590824815,0.0753985174481368,0,0,0.3009410365371531
199689,train,640,480,"[[137, 25, 361, 249], [372, 81, 596, 305], [223, 83, 447, 307], [6, 255, 230, 479], [1, 234, 225, 458]]",4.9728813,0.16333333333333333,0.7953663118346901,0.13085135869825515,0,0,0.28320199497835696
726998,train,640,438,"[[379, 5, 603, 229], [252, 27, 476, 251], [307, 121, 531, 345], [7, 160, 231, 384], [0, 212, 224, 436]]",6.1238093,0.17899543378995433,0.5921812527765438,0.1310678898271609,0,0,0.2895919695942976
445002,train,575,700,"[[29, 311, 253, 535], [109, 182, 333, 406], [1, 154, 225, 378], [345, 228, 569, 452], [350, 154, 574, 378]]",5.9270835,0.12466086956521741,0.4866522473408195,0.10879797788573316,0,0,0.27274736271139244
945328,train,800,534,"[[196, 0, 420, 224], [387, 41, 611, 265], [518, 99, 742, 323], [6, 259, 230, 483], [216, 309, 440, 533]]",5.787879,0.11745318352059923,0.18180747579904374,0.027071741273743705,0,0,0.31396598616161014
116917,train,512,640,"[[0, 152, 224, 376], [68, 74, 292, 298], [177, 217, 401, 441], [287, 260, 511, 484], [285, 113, 509, 337]]",5.73,0.153125,0.2935959575126328,0.11165491902009281,0,0,0.24417870946235923
241066,train,640,469,"[[361, 12, 585, 236], [121, 0, 345, 224], [243, 75, 467, 299], [293, 244, 517, 468], [0, 228, 224, 452]]",4.770732,0.16716417910447762,0.20490838796436375,0.04888024037711229,0,0,0.2863159742401117
106531,train,454,338,"[[7, 2, 231, 226], [1, 9, 225, 233], [114, 1, 338, 225], [190, 108, 414, 332], [228, 107, 452, 331]]",3.5559845,0.3269817271850481,0.8917920295592504,0.27184785549869445,0,0,0.2511326378959911
419117,train,640,480,"[[415, 7, 639, 231], [66, 2, 290, 226], [232, 143, 456, 367], [175, 255, 399, 479], [11, 248, 235, 472]]",4.742358,0.16333333333333333,0.22908093278463648,0.04694199865319211,0,0,0.2937397042363914
648997,train,457,640,"[[1, 19, 225, 243], [5, 228, 229, 452], [64, 249, 288, 473], [231, 415, 455, 639], [216, 74, 440, 298]]",5.0704846,0.17155361050328227,0.5009946602450005,0.06300415877008023,0,0,0.29547931788396875
242255,train,429,640,"[[7, 412, 231, 636], [0, 271, 224, 495], [113, 251, 337, 475], [168, 2, 392, 226], [204, 170, 428, 394]]",5.140351,0.18275058275058276,0.2913985690019046,0.0966319152298303,0,0,0.263778335334674
757044,train,720,643,"[[458, 11, 682, 235], [0, 35, 224, 259], [324, 88, 548, 312], [155, 418, 379, 642], [170, 410, 394, 634]]",6.4472575,0.10838085363746328,0.8177075786117954,0.09695635966095457,0,0,0.3517592313118068
745883,train,569,640,"[[8, 104, 232, 328], [6, 415, 230, 639], [71, 269, 295, 493], [342, 404, 566, 628], [323, 6, 547, 230]]",5.3368983,0.13778558875219685,0.14101193860147812,0.02455654481168491,0,0,0.361817599470002
60573,train,640,480,"[[268, 3, 492, 227], [3, 0, 227, 224], [66, 205, 290, 429], [415, 255, 639, 479], [46, 248, 270, 472]]",4.8308825,0.16333333333333333,0.5821403796430599,0.061842788775870815,0,0,0.34819947115323246
420800,train,480,640,"[[20, 303, 244, 527], [189, 415, 413, 639], [27, 0, 251, 224], [239, 45, 463, 269], [228, 0, 452, 224]]",5.650862,0.16333333333333333,0.6127280032141422,0.07541168217250878,0,0,0.3468561509220753
775531,train,427,640,"[[0, 158, 224, 382], [8, 415, 232, 639], [26, 30, 250, 254], [202, 132, 426, 356], [202, 200, 426, 424]]",4.957895,0.18360655737704917,0.5342465753424658,0.09460380015002644,0,0,0.2939383917562896
417949,train,600,448,"[[375, 2, 599, 226], [310, 1, 534, 225], [209, 63, 433, 287], [206, 135, 430, 359], [0, 223, 224, 447]]",5.473077,0.18666666666666668,0.5463749133215193,0.16090684643934494,0,0,0.25820914506518
660809,train,640,434,"[[193, 5, 417, 229], [229, 0, 453, 224], [371, 146, 595, 370], [2, 179, 226, 403], [102, 209, 326, 433]]",5.3645835,0.18064516129032257,0.6957080094626563,0.11772892660535188,0,0,0.28058874034760545
447391,train,552,369,"[[26, 0, 250, 224], [9, 12, 233, 236], [227, 55, 451, 279], [203, 143, 427, 367], [327, 142, 551, 366]]",4.539855,0.24633753583912651,0.7771481192888008,0.1757728911784262,0,0,0.26413286872288605
139917,train,480,640,"[[4, 327, 228, 551], [0, 2, 224, 226], [105, 165, 329, 389], [249, 139, 473, 363], [253, 264, 477, 488]]",4.75,0.16333333333333333,0.2771979840146617,0.0729410748358527,0,0,0.27353947314712174
434165,train,640,427,"[[235, 2, 459, 226], [279, 0, 503, 224], [239, 85, 463, 309], [211, 186, 435, 410], [1, 202, 225, 426]]",5.3348017,0.18360655737704917,0.6616770433169956,0.1946610536891765,0,0,0.23180943098148932
55749,train,410,450,"[[5, 84, 229, 308], [9, 23, 233, 247], [0, 217, 224, 441], [175, 205, 399, 429], [185, 0, 409, 224]]",5.092742,0.27195663956639565,0.5560379581963655,0.1288275296926501,0,0,0.2914006564855728
85187,train,640,452,"[[259, 3, 483, 227], [1, 32, 225, 256], [414, 178, 638, 402], [38, 223, 262, 447], [0, 180, 224, 404]]",5.375,0.17345132743362832,0.5048435953573464,0.08085557359887428,0,0,0.33914428766505644
495671,train,640,420,"[[2, 0, 226, 224], [303, 1, 527, 225], [209, 123, 433, 347], [3, 195, 227, 419], [283, 186, 507, 410]]",4.5560975,0.18666666666666668,0.31692081572662134,0.06695991786633645,0,0,0.27331958597417866
12054,train,512,384,"[[93, 6, 317, 230], [101, 0, 325, 224], [46, 103, 270, 327], [137, 159, 361, 383], [198, 159, 422, 383]]",2.6777778,0.2552083333333333,0.8840492640432562,0.28902125554400776,0,0,0.2158969270121466
334490,train,600,453,"[[212, 11, 436, 235], [0, 60, 224, 284], [146, 67, 370, 291], [209, 228, 433, 452], [141, 227, 365, 451]]",4.368421,0.18460632818248712,0.5305960588127631,0.14751957860177636,0,0,0.24141074898242282
208058,train,640,525,"[[187, 16, 411, 240], [5, 34, 229, 258], [294, 158, 518, 382], [303, 300, 527, 524], [0, 300, 224, 524]]",5.8254547,0.14933333333333335,0.21312347380382485,0.041318430834594834,0,0,0.3067503848144427
98109,train,640,617,"[[1, 0, 225, 224], [278, 25, 502, 249], [286, 211, 510, 435], [214, 241, 438, 465], [182, 392, 406, 616]]",5.9727893,0.12706645056726093,0.4161210205463987,0.07346675938379077,0,0,0.2537835558349769
11756,train,480,640,"[[22, 408, 246, 632], [0, 3, 224, 227], [147, 208, 371, 432], [255, 204, 479, 428], [252, 40, 476, 264]]",4.4591837,0.16333333333333333,0.3410305751550139,0.060345827476017445,0,0,0.2943954382142457
455683,train,640,463,"[[151, 3, 375, 227], [3, 0, 227, 224], [334, 165, 558, 389], [86, 228, 310, 452], [287, 235, 511, 459]]",5.668085,0.1693304535637149,0.3729170656962268,0.06522590744425857,0,0,0.2957450956050141
404954,train,427,426,"[[8, 15, 232, 239], [9, 44, 233, 268], [2, 118, 226, 342], [52, 201, 276, 425], [202, 201, 426, 425]]",4.387755,0.2758408373739706,0.7646789878136705,0.24009140244131738,0,0,0.2766164241440031
627079,train,640,439,"[[294, 0, 518, 224], [186, 91, 410, 315], [16, 75, 240, 299], [308, 211, 532, 435], [0, 211, 224, 435]]",5.8,0.1785876993166287,0.22308892355694226,0.07179533014602119,0,0,0.2647206714966772
304232,train,640,480,"[[118, 0, 342, 224], [283, 15, 507, 239], [401, 47, 625, 271], [2, 205, 226, 429], [173, 254, 397, 478]]",3.2013888,0.16333333333333333,0.2544,0.051720334912797615,0,0,0.30755656275386617
721979,train,413,640,"[[16, 177, 240, 401], [1, 1, 225, 225], [147, 8, 371, 232], [169, 103, 393, 327], [187, 384, 411, 608]]",4.3764706,0.18983050847457628,0.35074164804694863,0.09192479809086748,0,0,0.3053625610228061
167612,train,640,423,"[[87, 2, 311, 226], [415, 1, 639, 225], [6, 148, 230, 372], [143, 198, 367, 422], [235, 186, 459, 410]]",6.916,0.18534278959810874,0.3866902498341809,0.07872021129854082,0,0,0.2990614466036684
606250,train,427,640,"[[2, 182, 226, 406], [24, 0, 248, 224], [112, 242, 336, 466], [202, 67, 426, 291], [184, 414, 408, 638]]",5.685,0.18360655737704917,0.22896051729205447,0.05811310676590139,0,0,0.2730237994219908
118409,train,580,455,"[[351, 27, 575, 251], [9, 24, 233, 248], [211, 43, 435, 267], [100, 226, 324, 450], [0, 221, 224, 445]]",5.2786884,0.19013262599469496,0.37100387999344225,0.07746992310863418,0,0,0.3083139302371037
111424,train,640,640,"[[180, 6, 404, 230], [1, 18, 225, 242], [183, 213, 407, 437], [414, 414, 638, 638], [243, 378, 467, 602]]",5.690037,0.12250000000000001,0.11023587201840952,0.037317842412236665,0,0,0.3047808277722277
212792,train,640,480,"[[343, 20, 567, 244], [35, 73, 259, 297], [14, 79, 238, 303], [3, 233, 227, 457], [415, 255, 639, 479]]",4.936842,0.16333333333333333,0.7888694784127777,0.11029087042605308,0,0,0.3455229371421032
62102,train,480,640,"[[31, 318, 255, 542], [46, 1, 270, 225], [158, 185, 382, 409], [255, 0, 479, 224], [243, 169, 467, 393]]",4.8975263,0.16333333333333333,0.40470324748040315,0.07900898848078639,0,0,0.2738919023052886
619205,train,399,639,"[[10, 145, 234, 369], [0, 292, 224, 516], [92, 7, 316, 231], [173, 326, 397, 550], [166, 88, 390, 312]]",4.695876,0.19679872607967494,0.27185622671161697,0.0879885647396111,0,0,0.26847168921964787
6464,train,480,640,"[[19, 132, 243, 356], [21, 414, 245, 638], [135, 221, 359, 445], [252, 65, 476, 289], [251, 1, 475, 225]]",5.6062717,0.16333333333333333,0.5517070757050965,0.08393644256837629,0,0,0.28539885465670073
677545,train,720,479,"[[287, 0, 511, 224], [3, 62, 227, 286], [9, 130, 233, 354], [457, 199, 681, 423], [91, 250, 315, 474]]",6.0774646,0.14548828578056136,0.5126009887857229,0.07500833418177225,0,0,0.32656750957919645
279072,train,467,640,"[[6, 240, 230, 464], [32, 11, 256, 235], [111, 283, 335, 507], [232, 5, 456, 229], [241, 309, 465, 533]]",6.125828,0.16788008565310492,0.2732924771294076,0.055599426002921726,0,0,0.28612214978538597
380889,train,480,640,"[[24, 167, 248, 391], [84, 272, 308, 496], [122, 0, 346, 224], [255, 127, 479, 351], [253, 1, 477, 225]]",5.478125,0.16333333333333333,0.27680798004987534,0.09958009670169396,0,0,0.2790754468902188
314752,train,512,720,"[[2, 8, 226, 232], [10, 264, 234, 488], [131, 484, 355, 708], [274, 491, 498, 715], [284, 0, 508, 224]]",5.477941,0.1361111111111111,0.21234672304439747,0.021646919652848793,0,0,0.37743470751587466
895616,train,800,531,"[[527, 30, 751, 254], [3, 48, 227, 272], [133, 268, 357, 492], [24, 267, 248, 491], [186, 306, 410, 530]]",5.920245,0.11811676082862524,0.4640095702156216,0.09503101096118421,0,0,0.35676134345063704
5179,train,640,480,"[[285, 24, 509, 248], [0, 15, 224, 239], [140, 161, 364, 385], [0, 229, 224, 453], [321, 253, 545, 477]]",4.8206897,0.16333333333333333,0.15019255455712452,0.03763507217108788,0,0,0.29549718715160994
677235,train,640,414,"[[413, 0, 637, 224], [0, 86, 224, 310], [159, 107, 383, 331], [64, 188, 288, 412], [133, 181, 357, 405]]",5.21327,0.18937198067632852,0.5041443709998951,0.16750958826054657,0,0,0.27161273958361326
260595,train,640,515,"[[0, 2, 224, 226], [232, 0, 456, 224], [159, 212, 383, 436], [265, 287, 489, 511], [228, 281, 452, 505]]",4.8855934,0.15223300970873788,0.6841539959050784,0.12388775965108256,0,0,0.2834006412869169
341539,train,480,640,"[[4, 414, 228, 638], [12, 3, 236, 227], [172, 150, 396, 374], [255, 209, 479, 433], [250, 107, 474, 331]]",5.054167,0.16333333333333333,0.3628486840318331,0.10737593104377234,0,0,0.30132764803198797
894598,train,532,800,"[[1, 254, 225, 478], [74, 520, 298, 744], [123, 0, 347, 224], [307, 202, 531, 426], [290, 172, 514, 396]]",6.3984375,0.11789473684210525,0.6671429046084327,0.07064245764267535,0,0,0.3165998603042294
895666,train,645,800,"[[2, 0, 226, 224], [39, 60, 263, 284], [253, 499, 477, 723], [418, 331, 642, 555], [419, 312, 643, 536]]",5.772222,0.09724031007751938,0.83670406501089,0.13327021264964528,0,0,0.3592544189162718
13356,train,640,427,"[[149, 1, 373, 225], [0, 33, 224, 257], [381, 96, 605, 320], [378, 191, 602, 415], [0, 202, 224, 426]]",3.8415842,0.18360655737704917,0.39682362930278525,0.0721798246912295,0,0,0.32509313528344047
163626,train,640,174,"[[208, 1, 432, 225], [208, -10, 432, 214], [208, -20, 432, 204], [208, -30, 432, 194], [208, -41, 432, 183]]",4.919861,0.45057471264367815,0.9145299145299145,0.8332970233931853,5,4,0.07701149425287357
284497,train,640,502,"[[256, 7, 480, 231], [325, 2, 549, 226], [304, 131, 528, 355], [2, 124, 226, 348], [216, 277, 440, 501]]",5.467492,0.15617529880478087,0.5111659915370368,0.1087067717272292,0,0,0.2702406227502749
361236,train,640,426,"[[4, 3, 228, 227], [2, 4, 226, 228], [318, 112, 542, 336], [393, 201, 617, 425], [274, 191, 498, 415]]",5.352941,0.18403755868544602,0.9736459111827872,0.18643598031918357,0,1,0.31372708089875734
428479,train,640,557,"[[415, 0, 639, 224], [70, 1, 294, 225], [288, 195, 512, 419], [49, 327, 273, 551], [179, 326, 403, 550]]",5.44,0.140754039497307,0.26403829197631945,0.041396290042146004,0,0,0.3225974265250069
906145,train,800,585,"[[235, 7, 459, 231], [0, 40, 224, 264], [234, 268, 458, 492], [182, 353, 406, 577], [494, 360, 718, 584]]",6.6934304,0.10721367521367522,0.31275181832452514,0.031275181832452516,0,0,0.3249184256311503
150557,train,640,501,"[[292, 0, 516, 224], [85, 70, 309, 294], [0, 119, 224, 343], [61, 275, 285, 499], [383, 259, 607, 483]]",5.5825243,0.1564870259481038,0.3199521222723506,0.051026158037046465,0,0,0.317945150773947
322000,train,488,640,"[[9, 290, 233, 514], [16, 0, 240, 224], [97, 198, 321, 422], [263, 165, 487, 389], [262, 204, 486, 428]]",6.0817122,0.16065573770491803,0.6980895815354418,0.12255296976650713,0,0,0.26039808554682925
292400,train,640,549,"[[2, 16, 226, 240], [292, 0, 516, 224], [183, 114, 407, 338], [134, 323, 358, 547], [240, 297, 464, 521]]",5.2380953,0.14280510018214937,0.30347586636878476,0.06048721093917625,0,0,0.28058221333083877
681735,train,630,419,"[[405, 5, 629, 229], [59, 65, 283, 289], [270, 115, 494, 339], [3, 169, 227, 393], [97, 184, 321, 408]]",3.9948719,0.19008220631132325,0.3712661583449482,0.1085349730231813,0,0,0.27433146880254833
736276,train,433,640,"[[6, 2, 230, 226], [29, 184, 253, 408], [117, 325, 341, 549], [208, 275, 432, 499], [147, 23, 371, 247]]",5.105263,0.18106235565819861,0.29972801450589304,0.08548086282857001,0,0,0.2647597095506558
489579,train,640,480,"[[341, 0, 565, 224], [16, 24, 240, 248], [90, 129, 314, 353], [326, 206, 550, 430], [140, 254, 364, 478]]",4.4570136,0.16333333333333333,0.21635839131172577,0.053393827290302495,0,0,0.28429562257919794
211197,train,543,640,"[[14, 159, 238, 383], [3, 344, 227, 568], [144, 128, 368, 352], [274, 3, 498, 227], [315, 306, 539, 530]]",5.3554816,0.1443830570902394,0.2206787495438511,0.04447003358874461,0,0,0.2946419884315466
349009,train,640,480,"[[7, 18, 231, 242], [295, 9, 519, 233], [144, 110, 368, 334], [143, 255, 367, 479], [230, 252, 454, 476]]",5.1711025,0.16333333333333333,0.4320656439529076,0.09995860689142955,0,0,0.2644680114509542
695468,train,640,427,"[[289, 0, 513, 224], [360, 57, 584, 281], [256, 117, 480, 341], [4, 57, 228, 281], [0, 202, 224, 426]]",6.357143,0.18360655737704917,0.34158634242857716,0.10507396275550263,0,0,0.26972166812713816
449664,train,480,640,"[[415, 41, 639, 265], [25, 19, 249, 243], [6, 209, 230, 433], [37, 255, 261, 479], [219, 225, 443, 449]]",4.244681,0.16333333333333333,0.5205309251795509,0.07235684000885458,1,0,0.33326657985991587
303176,train,520,347,"[[3, 0, 227, 224], [107, 3, 331, 227], [244, 122, 468, 346], [234, 115, 458, 339], [27, 121, 251, 345]]",4.7508307,0.2780758146752383,0.8613347182549987,0.19339147664381703,0,0,0.25712010359971693
8612,train,427,640,"[[2, 121, 226, 345], [1, 237, 225, 461], [94, 405, 318, 629], [202, 0, 426, 224], [193, 84, 417, 308]]",3.8937728,0.18360655737704917,0.4284575528098844,0.09370498453996903,0,0,0.3015871815325773
89285,train,640,392,"[[285, 0, 509, 224], [332, 0, 556, 224], [2, 66, 226, 290], [145, 167, 369, 391], [257, 167, 481, 391]]",5.158621,0.2,0.6531365313653137,0.138599482419441,0,0,0.26368500706879977
375771,train,640,426,"[[415, 4, 639, 228], [126, 36, 350, 260], [291, 141, 515, 365], [10, 133, 234, 357], [1, 197, 225, 421]]",5.857143,0.18403755868544602,0.5215914604560893,0.09163301672859477,0,0,0.29349349526468516
167419,train,597,640,"[[2, 334, 226, 558], [0, 273, 224, 497], [121, 156, 345, 380], [316, 328, 540, 552], [372, 0, 596, 224]]",6.784232,0.13132328308207705,0.5639435214911324,0.07531367783756514,0,0,0.3135599080293181
72208,train,630,620,"[[148, 5, 372, 229], [202, 62, 426, 286], [285, 124, 509, 348], [303, 395, 527, 619], [0, 385, 224, 609]]",4.607362,0.12845878136200717,0.39451377115699954,0.07893570357040196,0,0,0.30316024011829645
51157,train,635,210,"[[205, 1, 429, 225], [205, -3, 429, 221], [205, -6, 429, 218], [205, -9, 429, 215], [205, -13, 429, 211]]",4.8203883,0.37627296587926506,0.973568281938326,0.9414987861260862,5,9,0.020026481688860585
855357,train,800,595,"[[367, 7, 591, 231], [0, 71, 224, 295], [218, 168, 442, 392], [277, 346, 501, 570], [278, 359, 502, 583]]",6.171296,0.10541176470588236,0.8828120602637948,0.10787008839325166,0,0,0.27566279496838675
